Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2020-01-27,108.87970733642578,48.15234375,119.53532409667969,35.562705993652344,282.91766357421875,31.40711784362793,62.97555923461914,47.58023452758789,117.82383728027344,61.236507415771484,22.808141708374023,43.676109313964844,132.81192016601562,70.52677917480469,24.933494567871094,48.63608932495117,172.89279174804688,182.08627319335938,40.206268310546875,67.41790771484375
2020-01-28,109.1742172241211,47.75859832763672,119.78760528564453,35.789859771728516,284.19757080078125,31.659528732299805,62.9532585144043,47.71943664550781,118.58499145507812,60.89582824707031,22.642803192138672,43.50376892089844,132.23846435546875,70.8094253540039,24.933494567871094,48.766502380371094,174.56832885742188,182.19723510742188,40.29694747924805,67.08255767822266
2020-01-29,108.33394622802734,47.75859832763672,119.19050598144531,35.57191848754883,283.03643798828125,31.621662139892578,62.41799545288086,47.467132568359375,117.2017822265625,60.127079010009766,22.259538650512695,43.520179748535156,131.33480834960938,70.141357421875,24.15899658203125,48.9490852355957,174.41436767578125,183.6946563720703,39.851768493652344,67.7159652709961
2020-01-30,109.10490417480469,49.30840301513672,120.95653533935547,35.783714294433594,282.9359130859375,30.2901668548584,62.69306564331055,51.15592575073242,118.37217712402344,60.686153411865234,22.500019073486328,44.09465789794922,137.40841674804688,70.95503997802734,24.24700927734375,48.914310455322266,172.79318237304688,183.6392364501953,40.42060470581055,67.79047393798828
2020-01-31,107.95279693603516,48.92304229736328,119.43441009521484,35.142189025878906,279.3245544433594,29.99356460571289,61.48127746582031,49.92052459716797,117.23455047607422,64.45120239257812,21.94390869140625,42.855445861816406,134.82778930664062,70.35546875,23.639732360839844,48.323097229003906,170.53811645507812,180.39476013183594,39.89298629760742,69.13175964355469
2020-02-03,108.37727355957031,49.07382583618164,119.8464584350586,35.074668884277344,276.10638427734375,29.192138671875,61.70430374145508,50.06842803955078,117.6764907836914,65.45579528808594,21.906330108642578,43.48735427856445,134.3759307861328,65.67882537841797,23.74534797668457,48.95778274536133,171.2807159423828,181.35609436035156,40.2887077331543,69.9607162475586
2020-02-04,108.85371398925781,49.29164505004883,120.44353485107422,35.38161087036133,278.75775146484375,29.356212615966797,62.15037155151367,49.96403121948242,117.34912872314453,65.86637878417969,21.906330108642578,43.126251220703125,132.45565795898438,64.29122161865234,24.10619354248047,49.47944259643555,174.6951141357422,185.2567901611328,40.115577697753906,69.61609649658203
2020-02-05,109.84989166259766,49.300025939941406,121.351806640625,35.854305267333984,282.4605712890625,29.20475959777832,62.403133392333984,50.390323638916016,118.73228454589844,66.15463256835938,22.071664810180664,43.13446807861328,132.83798217773438,64.83942413330078,24.71346664428711,50.44451141357422,178.54421997070312,186.08871459960938,40.395877838134766,69.16900634765625
2020-02-06,110.1357421875,49.41730880737305,121.37705993652344,35.700836181640625,284.5768737792969,29.444562911987305,64.06838989257812,50.8253288269043,118.29032897949219,66.66130065917969,21.838703155517578,42.436893463134766,134.10659790039062,65.62743377685547,24.68706703186035,49.99240493774414,180.9533233642578,195.5262451171875,39.70337677001953,68.88959503173828
2020-02-07,109.21753692626953,49.58484649658203,122.25162506103516,35.743804931640625,287.34375,29.16689682006836,65.01254272460938,51.03412628173828,118.52766418457031,66.41670989990234,22.199419021606445,42.59283447265625,135.59239196777344,66.26124572753906,24.607852935791016,50.23585510253906,181.44241333007812,193.15072631835938,40.29694747924805,69.38323211669922
2020-02-10,109.29550170898438,50.05397033691406,122.49551391601562,35.37547302246094,287.49041748046875,29.154272079467773,65.97899627685547,51.303829193115234,119.66529846191406,67.56980895996094,22.31214714050293,42.9703369140625,136.40921020507812,65.91864013671875,24.766273498535156,50.28801345825195,181.8787384033203,192.89190673828125,40.14855194091797,70.3705825805664
2020-02-11,107.5543441772461,49.91994094848633,122.84872436523438,35.42151641845703,284.6410827636719,28.75672149658203,66.49197387695312,51.21682357788086,118.87959289550781,66.48661041259766,22.552627563476562,43.29859924316406,136.9826202392578,65.3276138305664,25.030303955078125,50.470584869384766,181.76052856445312,193.9456024169922,40.17327880859375,69.6533432006836
2020-02-12,106.93929290771484,49.76914978027344,122.84872436523438,35.55965042114258,288.7088623046875,28.64944076538086,65.34709167480469,51.28642272949219,118.09391021728516,66.34683990478516,22.57516860961914,43.438114166259766,137.16510009765625,66.3469009399414,25.250337600708008,48.253543853759766,180.6514892578125,198.5395965576172,39.7198486328125,70.49164581298828
2020-02-13,108.24732208251953,49.93669128417969,123.17668151855469,36.04767990112305,291.5308532714844,28.80720329284668,66.03104400634766,51.35602569580078,118.46221923828125,66.7137222290039,20.8692569732666,43.48735427856445,138.44241333007812,66.75804138183594,25.33884048461914,48.13182067871094,182.89694213867188,198.6320343017578,39.86824417114258,70.75330352783203
2020-02-14,109.2695083618164,50.22152328491211,123.61396789550781,36.185813903808594,291.6315002441406,28.504302978515625,65.79315185546875,51.92152404785156,119.13333892822266,66.99327850341797,20.20041847229004,43.74996566772461,139.3200225830078,66.98931121826172,24.984817504882812,48.03618240356445,185.29689025878906,198.74298095703125,40.09907913208008,71.41671752929688
2020-02-17,,,,,,,,,,,,,,,,,,,,
2020-02-18,108.16936492919922,49.86967468261719,122.44506072998047,36.71989440917969,295.0581359863281,28.53585433959961,65.00511932373047,51.90412521362305,117.72560119628906,66.45164489746094,20.538591384887695,43.938724517822266,139.07672119140625,65.80728149414062,26.294687271118164,47.340633392333984,185.28778076171875,195.4430694580078,39.7363395690918,71.15509796142578
2020-02-19,108.66313934326172,50.070716857910156,122.38616180419922,36.12135696411133,295.94671630859375,28.485370635986328,65.33222198486328,51.59092712402344,117.66827392578125,65.98866271972656,20.5235652923584,43.6925163269043,139.45034790039062,65.26769256591797,26.14423179626465,47.71448516845703,187.8513946533203,196.99600219726562,39.398345947265625,70.80935668945312
2020-02-20,109.65066528320312,50.028846740722656,122.07505798339844,36.12442398071289,296.91796875,28.75040626525879,65.00511932373047,51.36472702026367,116.35877990722656,65.65672302246094,20.606231689453125,44.422916412353516,139.79345703125,65.70451354980469,26.35664176940918,48.175289154052734,189.39678955078125,195.33213806152344,39.357112884521484,71.30458068847656
2020-02-21,109.75460052490234,50.37229919433594,122.65532684326172,36.397605895996094,294.96649169921875,28.95865821838379,66.6406478881836,51.1124267578125,115.68766021728516,66.6263427734375,20.485990524291992,44.25057601928711,139.9768524169922,65.98713684082031,26.825716018676758,48.070960998535156,188.54226684570312,193.43728637695312,39.538490295410156,71.58491516113281
2020-02-24,106.8093490600586,49.132476806640625,119.955810546875,35.70391082763672,287.3345947265625,27.639774322509766,63.614898681640625,50.233726501464844,114.68096160888672,65.0102767944336,20.012537002563477,44.08645248413086,138.7719268798828,64.70236206054688,26.790311813354492,47.12327194213867,183.215087890625,183.74090576171875,39.587947845458984,70.55706787109375
2020-02-25,105.18944549560547,48.437156677246094,118.66069030761719,35.11149597167969,279.3179931640625,26.813100814819336,63.19114685058594,49.60732650756836,113.7479476928711,64.46868133544922,19.59170150756836,43.109840393066406,137.3574981689453,63.426143646240234,26.2592830657959,44.70624542236328,177.53335571289062,176.9469757080078,39.4725341796875,69.85626220703125
2020-02-26,104.08929443359375,48.25286865234375,119.4007568359375,34.92426300048828,280.06927490234375,26.57961082458496,64.12045288085938,49.4681282043457,113.15866088867188,63.69993209838867,19.2685546875,42.78978729248047,138.28298950195312,62.41543960571289,25.44504737854004,44.98447036743164,173.60617065429688,174.96884155273438,38.450279235839844,69.54792022705078
2020-02-27,98.32002258300781,46.016143798828125,114.68289947509766,33.88678741455078,268.56207275390625,25.431116104125977,61.7563362121582,47.380130767822266,109.68025207519531,61.28017044067383,18.765043258666992,41.148441314697266,132.6776580810547,59.6830940246582,25.09988021850586,43.4803466796875,159.688232421875,168.91758728027344,37.67532730102539,67.14646911621094
2020-02-28,98.08614349365234,44.8098258972168,111.0331039428711,33.05189895629883,257.5768127441406,25.475282669067383,60.864234924316406,45.93592834472656,107.37223052978516,59.02639389038086,18.614748001098633,40.21287155151367,125.71894836425781,57.08781051635742,24.896312713623047,43.13258361816406,156.7064666748047,170.14080810546875,37.197174072265625,64.9599609375
2020-03-02,103.56954956054688,46.845489501953125,115.70051574707031,35.56885528564453,283.2301940917969,26.548057556152344,63.168846130371094,48.371925354003906,115.48306274414062,63.280635833740234,19.59170150756836,42.19069290161133,133.02688598632812,59.6830940246582,26.268136978149414,44.7584114074707,161.1063995361328,179.15756225585938,39.55498123168945,70.04314422607422
2020-03-03,102.36544799804688,46.96277618408203,114.0185317993164,34.65721893310547,277.3573913574219,26.4407901763916,62.07602310180664,47.667232513427734,115.22933197021484,62.70409393310547,19.16334342956543,42.38766098022461,134.01348876953125,58.672393798828125,25.967222213745117,43.84551239013672,161.44268798828125,174.5796356201172,39.4725341796875,68.26779174804688
2020-03-04,107.84883880615234,49.358665466308594,119.74557495117188,35.8420295715332,293.85791015625,27.7218017578125,65.9715805053711,50.46862030029297,121.33490753173828,65.84017944335938,19.877273559570312,44.45574188232422,140.52684020996094,60.5139274597168,27.4009952545166,45.62785339355469,169.0516815185547,179.22239685058594,43.462669372558594,71.45408630371094
2020-03-05,105.3626937866211,47.53242111206055,116.9219970703125,35.581119537353516,289.29534912109375,27.23590087890625,65.31735229492188,49.4681282043457,118.1445083618164,63.19327926635742,20.027568817138672,44.56243896484375,138.82432556152344,57.94431686401367,29.622459411621094,43.57598876953125,166.15174865722656,175.7195281982422,43.77593231201172,70.10855102539062
2020-03-06,105.388671875,46.29259490966797,116.21078491210938,35.98322296142578,285.2456359863281,26.598548889160156,64.87873840332031,48.42413330078125,120.74137878417969,63.34176254272461,19.5616455078125,44.948158264160156,136.45819091796875,57.344757080078125,28.35684585571289,42.2480354309082,162.7881317138672,177.878662109375,42.67123031616211,69.781494140625
2020-03-09,100.53765106201172,43.4443359375,110.1996078491211,35.96174621582031,276.67022705078125,25.456350326538086,60.685813903808594,46.927734375,116.50396728515625,61.14042282104492,18.00602912902832,44.431129455566406,131.83944702148438,52.46253967285156,27.657657623291016,37.824485778808594,149.30654907226562,164.85867309570312,41.385162353515625,66.09994506835938
2020-03-10,104.4271469116211,44.952232360839844,113.56929016113281,36.769004821777344,283.46826171875,26.598548889160156,62.99043273925781,47.77163314819336,116.25663757324219,62.73028564453125,18.41183853149414,44.39009094238281,134.93898010253906,53.46467590332031,28.85247039794922,38.598388671875,150.28836059570312,173.64369201660156,42.259029388427734,67.99678039550781
2020-03-11,96.66548919677734,43.73752975463867,109.85248565673828,35.12377166748047,272.5016174316406,25.544702529907227,59.35506820678711,45.535736083984375,110.60128784179688,60.18824005126953,17.780574798583984,43.38887405395508,129.8924102783203,47.237693786621094,27.07352638244629,36.00405502319336,140.97032165527344,159.86376953125,41.607749938964844,63.92278289794922
2020-03-12,88.21949768066406,39.50703430175781,97.65227508544922,31.937681198120117,256.39508056640625,22.98265838623047,53.71247100830078,41.333641052246094,100.8321762084961,55.81169509887695,15.334406852722168,41.03355026245117,116.00997924804688,37.26766586303711,25.772506713867188,33.77029800415039,119.47979736328125,145.81512451171875,39.307655334472656,59.25075149536133
2020-03-13,98.81378936767578,40.96055221557617,107.90518951416016,35.022491455078125,276.9359130859375,25.28597068786621,59.10232162475586,44.30032730102539,110.61776733398438,60.362937927246094,18.323314666748047,43.88948059082031,122.09553527832031,40.316925048828125,27.17973518371582,37.42874526977539,120.88885498046875,159.59507751464844,40.626705169677734,59.13861846923828
2020-03-16,93.98875427246094,38.24788284301758,95.74732971191406,32.769493103027344,259.4458923339844,24.118539810180664,51.74240493774414,39.2369384765625,111.05470275878906,54.45768356323242,16.832685470581055,43.80742645263672,109.95060729980469,32.33405685424805,27.524900436401367,36.804344177246094,113.40718078613281,138.0587158203125,40.6431884765625,56.46621322631836
2020-03-17,102.42608642578125,39.87041091918945,108.13378143310547,36.6063232421875,281.26031494140625,25.14714241027832,55.006038665771484,42.47333526611328,118.77111053466797,61.32386016845703,18.21629524230957,48.96942901611328,121.44947814941406,30.02998924255371,29.206485748291016,38.68634033203125,113.13443756103516,142.46975708007812,44.38599395751953,64.18441772460938
2020-03-18,101.74172973632812,37.901397705078125,102.37657165527344,37.62538528442383,281.7275695800781,24.181640625,48.25574493408203,40.498443603515625,110.7579116821289,59.13123321533203,18.109281539916992,47.39374923706055,101.37667083740234,26.75803565979004,30.011869430541992,35.57313919067383,110.22540283203125,144.78651428222656,41.615989685058594,64.82915496826172
2020-03-19,96.00714111328125,35.34928894042969,99.3455810546875,36.82687759399414,279.63861083984375,23.411771774291992,49.38574981689453,39.558837890625,104.21218872070312,58.22272491455078,17.031442642211914,44.05361557006836,106.33594512939453,31.785879135131836,30.250844955444336,33.867034912109375,111.87084197998047,145.03668212890625,39.15926742553711,62.324947357177734
2020-03-20,88.73057556152344,32.36618423461914,87.99205017089844,35.13737869262695,266.0790710449219,21.632221221923828,46.2300910949707,37.688350677490234,97.50983428955078,54.230560302734375,17.031442642211914,43.79920959472656,102.79112243652344,30.261249542236328,28.117881774902344,32.4863166809082,108.81632232666016,139.9306182861328,37.345577239990234,61.437252044677734
2020-03-23,84.6331787109375,31.740840911865234,89.05033874511719,35.23294448852539,261.598876953125,19.80219268798828,45.39008331298828,36.479042053222656,92.61292266845703,52.82413101196289,15.877152442932129,38.801326751708984,97.2905044555664,31.066383361816406,27.507198333740234,30.393268585205078,96.03474426269531,133.79591369628906,35.39173126220703,56.87735366821289
2020-03-24,89.45823669433594,33.33802032470703,96.38233947753906,35.464168548583984,261.0584411621094,20.995250701904297,48.129539489746094,40.59414291381836,96.76787567138672,53.44435501098633,17.574176788330078,39.580955505371094,106.44944763183594,33.3875846862793,26.684106826782227,32.952415466308594,112.56173706054688,146.25991821289062,35.86164855957031,58.634037017822266
2020-03-25,87.42254638671875,35.163368225097656,95.24781036376953,33.72842788696289,257.32025146484375,22.28557586669922,49.998714447021484,40.11564636230469,95.927001953125,52.31746292114258,17.551244735717773,39.1049690246582,110.13396453857422,39.100643157958984,24.728158950805664,33.01397705078125,115.09805297851562,155.46194458007812,34.13863754272461,56.344730377197266
2020-03-26,93.01856231689453,37.42817687988281,101.81778717041016,33.857906341552734,267.801513671875,23.7574405670166,53.8505859375,42.54293441772461,102.23362731933594,55.750553131103516,18.93486213684082,41.03355026245117,115.6432876586914,45.80728530883789,25.66630744934082,33.96377182006836,127.8978042602539,160.29933166503906,35.93584060668945,58.77419662475586
2020-03-27,95.4354019165039,36.177459716796875,101.98712921142578,33.783912658691406,260.49945068359375,23.7574405670166,52.32952117919922,41.66423416137695,102.95909881591797,57.008480072021484,18.52971839904785,42.52716827392578,114.23758697509766,43.21200180053711,25.781362533569336,33.47127914428711,131.70689392089844,148.90101623535156,36.430484771728516,57.905208587646484
2020-03-30,99.61941528320312,38.028167724609375,106.23729705810547,35.51350021362305,266.7203674316406,24.191871643066406,54.90248489379883,44.749351501464844,109.17507934570312,58.16157150268555,19.240629196166992,44.39829635620117,120.29695892333984,39.70022201538086,26.24158477783203,35.44121170043945,133.125,153.117431640625,38.359596252441406,60.558902740478516
2020-03-31,95.28814697265625,37.39435958862305,101.68231964111328,35.02946853637695,261.2324523925781,25.073698043823242,55.2127571105957,43.83037567138672,105.41583251953125,57.96939468383789,18.91192626953125,43.30680465698242,115.68692779541016,39.08351516723633,26.657554626464844,34.306739807128906,130.32505798339844,147.6592254638672,38.0545539855957,59.97023391723633
2020-04-01,94.70775604248047,35.59436798095703,100.0059814453125,35.18977355957031,262.7441101074219,24.38639259338379,53.82032775878906,42.60509490966797,103.59391021728516,57.261802673339844,18.101634979248047,43.59403991699219,114.9535140991211,35.86295700073242,26.99386978149414,33.286598205566406,124.43424224853516,142.13612365722656,37.90616989135742,59.61515808105469
2020-04-02,99.09965515136719,37.140838623046875,104.86572265625,36.580230712890625,267.05023193359375,23.48511505126953,56.257076263427734,44.09294891357422,106.5782241821289,59.5505256652832,18.835485458374023,45.038421630859375,118.50706481933594,35.750404357910156,27.967426300048828,35.17738723754883,119.28887939453125,138.27183532714844,39.1180419921875,61.92313766479492
2020-04-03,99.68872833251953,37.03943634033203,105.48377990722656,36.83612823486328,264.45745849609375,24.256711959838867,55.59111022949219,44.45177459716797,107.1058349609375,59.07007598876953,19.355297088623047,46.540245056152344,122.03443145751953,34.2005500793457,28.57810401916504,36.065616607666016,120.15248107910156,142.78485107421875,40.83280944824219,63.21263885498047
2020-04-06,102.05360412597656,39.43943786621094,111.0462646484375,38.86784744262695,279.5470275878906,24.17241859436035,57.2711181640625,45.53703689575195,109.76863098144531,61.5859260559082,19.806310653686523,47.352718353271484,123.85923767089844,38.971309661865234,28.8790225982666,37.727745056152344,129.32505798339844,148.7342071533203,39.24995422363281,64.34325408935547
2020-04-07,97.68765258789062,39.304222106933594,110.47055053710938,37.609962463378906,278.18194580078125,24.95050048828125,56.385719299316406,45.33573913574219,108.31769561767578,60.310543060302734,20.34140396118164,46.31867218017578,123.20441436767578,39.88909912109375,28.197538375854492,38.28179168701172,135.9886016845703,151.20846557617188,38.532711029052734,62.61461639404297
2020-04-08,99.70603942871094,40.411258697509766,112.2739028930664,37.5637321472168,280.32586669921875,26.02036476135254,56.49921798706055,45.32698440551758,109.34820556640625,61.341346740722656,20.8841495513916,46.13654327392578,124.60137176513672,40.91078186035156,27.454099655151367,40.119808197021484,143.42483520507812,153.58079528808594,38.341670989990234,64.10964965820312
2020-04-09,99.32489776611328,41.408447265625,113.13745880126953,37.55138397216797,274.8653259277344,26.526119232177734,57.01381301879883,45.808349609375,108.400146484375,61.07053756713867,21.48805046081543,47.51906204223633,125.64911651611328,42.93684768676758,27.489500045776367,41.68520736694336,151.12472534179688,152.74676513671875,39.6623649597168,63.90408706665039
2020-04-10,,,,,,,,,,,,,,,,,,,,
2020-04-13,100.44234466552734,39.659149169921875,110.81765747070312,38.63045120239258,274.5079345703125,26.22136878967285,55.961944580078125,45.52827835083008,109.4059066772461,60.70362091064453,21.350452423095703,47.742576599121094,124.54898834228516,40.737632751464844,27.72846031188965,39.59215545654297,143.29757690429688,150.32814025878906,40.28533935546875,63.633121490478516
2020-04-14,104.78230285644531,41.34083938598633,117.17596435546875,39.771175384521484,287.81109619140625,27.310684204101562,58.4062385559082,47.70753479003906,115.48998260498047,63.86591339111328,21.747955322265625,48.719451904296875,127.5874252319336,41.83723449707031,28.40110206604004,40.95527267456055,152.5701446533203,152.90431213378906,41.589412689208984,67.40811920166016
2020-04-15,105.00752258300781,40.23379898071289,114.3227767944336,39.69718933105469,284.2653503417969,26.526119232177734,57.08950424194336,47.00737762451172,113.49493408203125,63.464080810546875,21.442182540893555,48.88503646850586,124.50536346435547,39.915077209472656,28.347993850708008,39.2227897644043,147.59750366210938,146.2228546142578,41.94658660888672,67.27729797363281
2020-04-16,105.25006866455078,39.80281066894531,114.8392333984375,40.797828674316406,294.6091003417969,26.195436477661133,57.051673889160156,46.76232147216797,115.19319915771484,63.63004684448242,22.344205856323242,50.24271774291992,126.99368286132812,39.6033821105957,28.27719497680664,37.9651985168457,147.40655517578125,150.00375366210938,42.45327377319336,67.88465118408203
2020-04-17,108.01341247558594,40.614078521728516,116.45634460449219,40.73308181762695,291.2742614746094,26.487211227416992,58.99650573730469,46.806087493896484,117.01509094238281,64.5265121459961,22.4206485748291,50.226158142089844,127.87555694580078,43.56024932861328,28.259485244750977,39.02931213378906,147.90663146972656,161.4855499267578,41.813690185546875,68.72563171386719
2020-04-20,104.470458984375,39.32111358642578,113.91639709472656,40.03323745727539,285.9236755371094,25.33305549621582,58.164085388183594,46.81483459472656,115.1849365234375,63.41913986206055,22.29833984375,50.30066680908203,126.23405456542969,42.95417404174805,28.259485244750977,38.246612548828125,142.37939453125,155.48977661132812,42.61109161376953,67.90335083007812
2020-04-21,103.67347717285156,38.34929656982422,110.86000061035156,39.8359260559082,276.07470703125,24.483657836914062,54.69816207885742,44.705589294433594,114.97883605957031,62.056888580322266,21.763240814208984,49.4893684387207,123.64966583251953,42.5125846862793,28.471899032592773,37.024208068847656,139.1067352294922,149.29946899414062,41.89674758911133,65.92240142822266
2020-04-22,103.43094635009766,38.60280990600586,112.2823715209961,40.5696907043457,283.48663330078125,24.516075134277344,55.288429260253906,45.70332717895508,117.72411346435547,62.58420181274414,21.98493003845215,49.82878494262695,125.09904479980469,44.46071243286133,28.595806121826172,37.024208068847656,141.106689453125,153.81248474121094,42.195770263671875,66.72602081298828
2020-04-23,104.1207275390625,38.087310791015625,110.28426361083984,39.626277923583984,279.8034973144531,24.931053161621094,54.31977844238281,44.924381256103516,115.71256256103516,62.60177993774414,21.809106826782227,49.43141174316406,119.537353515625,43.07538604736328,29.100278854370117,36.82192611694336,139.13400268554688,150.81932067871094,41.97981643676758,66.02523040771484
2020-04-24,103.58007049560547,38.391544342041016,113.75552368164062,39.906829833984375,284.5218811035156,25.55999755859375,55.75004196166992,44.994407653808594,116.78426361083984,62.751197814941406,22.344205856323242,50.068870544433594,118.51580047607422,45.9586181640625,29.17107582092285,37.84207534790039,144.3884735107422,154.1182861328125,42.15424346923828,66.66993713378906
2020-04-27,102.42024230957031,39.532386779785156,113.84019470214844,39.555362701416016,282.9002685546875,25.773975372314453,56.695987701416016,45.055667877197266,115.71256256103516,62.425994873046875,23.078052520751953,49.65494155883789,117.96576690673828,47.551753997802734,29.454294204711914,39.21399688720703,148.31564331054688,153.1823272705078,42.561256408691406,66.79141235351562
2020-04-28,101.93193054199219,39.498600006103516,115.41497802734375,39.46287155151367,279.39129638671875,26.396438598632812,58.4592170715332,44.78435134887695,116.24018096923828,62.4963264465332,23.26152229309082,50.46623611450195,117.2148666381836,48.348323822021484,28.640058517456055,39.96151351928711,152.2064971923828,156.53695678710938,42.34528732299805,64.86653137207031
2020-04-29,102.09761810302734,39.81970977783203,112.90887451171875,38.10634231567383,281.3519592285156,26.24081802368164,57.89165115356445,44.6793327331543,114.55838775634766,61.66140365600586,23.33795928955078,49.91985321044922,117.35458374023438,50.73802947998047,27.89661979675293,40.603492736816406,154.0155792236328,163.89491271972656,41.6807861328125,63.885414123535156
