Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2020-01-17,76.9029769897461,158.6583251953125,6.204631328582764,26.616361618041992,50.93000030517578,52.572669982910156,84.3963851928711,110.99110412597656,56.281402587890625,50.758148193359375,180.33302307128906,312.5199890136719,,40.345001220703125,13.866874694824219,349.739990234375,45.487998962402344,126.95528411865234,284.2599792480469,52.61356735229492,28.737930297851562,166.34799194335938,59.38685989379883,107.64608001708984,121.59214782714844,272.5760192871094,73.7300033569336,63.45000076293945,59.43000030517578,149.38999938964844
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,76.3818359375,158.08865356445312,6.171279430389404,26.554302215576172,51.04999923706055,53.41066360473633,83.19086456298828,110.2831802368164,57.560089111328125,50.841007232666016,183.34141540527344,312.9800109863281,,40.538333892822266,13.827500343322754,350.0,46.54399871826172,126.57428741455078,282.7062072753906,52.308197021484375,28.80137825012207,166.4224853515625,59.717559814453125,107.50191497802734,121.70116424560547,274.65765380859375,74.5999984741211,62.2400016784668,60.5099983215332,148.67999267578125
2020-01-22,76.65445709228516,157.32907104492188,6.225289821624756,26.976665496826172,51.43000030517578,55.333621978759766,81.80934143066406,112.37322235107422,57.75530242919922,50.38066101074219,180.84764099121094,312.8500061035156,,40.621665954589844,13.920000076293945,350.05999755859375,46.47600173950195,126.610595703125,280.66925048828125,52.40699768066406,29.049571990966797,167.65101623535156,60.36954116821289,108.5020523071289,122.31890869140625,279.7361755371094,74.80000305175781,62.56999969482422,59.91999816894531,149.9600067138672
2020-01-23,77.02362823486328,158.29754638671875,6.293737411499023,27.552440643310547,51.709999084472656,55.85405731201172,80.95577239990234,113.14009094238281,57.78459167480469,50.62004089355469,182.0648193359375,311.4599914550781,,40.81666564941406,14.37874984741211,351.760009765625,46.92499923706055,125.30438995361328,278.8408203125,51.625606536865234,29.150341033935547,169.90338134765625,60.36954116821289,108.89852142333984,123.92696380615234,278.097900390625,75.41999816894531,61.54999923706055,59.310001373291016,148.57000732421875
2020-01-24,76.80162048339844,156.70237731933594,6.234498023986816,27.927396774291992,50.349998474121094,60.39683151245117,78.88789367675781,109.99661254882812,56.37902069091797,49.7822151184082,180.21432495117188,309.3900146484375,,40.483333587646484,14.878125190734863,351.3699951171875,46.54800033569336,126.13890075683594,280.2713317871094,51.850135803222656,28.60171127319336,166.97161865234375,58.58369064331055,105.93412780761719,122.90038299560547,277.61602783203125,74.58000183105469,59.25,57.79999923706055,152.11000061035156
2020-01-27,74.54327392578125,154.08181762695312,5.978629112243652,26.637042999267578,49.2599983215332,57.94460678100586,76.60000610351562,106.44862365722656,54.08521270751953,48.51164245605469,178.82887268066406,307.6300048828125,,39.641666412353516,14.685625076293945,346.8999938964844,45.111000061035156,123.58999633789062,269.3288269042969,49.631710052490234,27.412065505981445,158.51133728027344,55.79624557495117,101.10459899902344,118.5123519897461,273.45306396484375,72.62000274658203,58.060001373291016,56.040000915527344,148.77000427246094
2020-01-28,76.65204620361328,157.10118103027344,6.172025680541992,27.43694305419922,50.529998779296875,59.373600006103516,78.4478988647461,107.90660095214844,55.11985397338867,49.2205810546875,180.9466094970703,314.04998779296875,,39.85333251953125,14.795000076293945,354.6300048828125,46.76599884033203,120.15215301513672,274.9185485839844,51.275325775146484,28.14917755126953,163.741943359375,56.87342834472656,102.99674987792969,120.53828430175781,277.69317626953125,74.18000030517578,59.06999969482422,56.5,152.57000732421875
2020-01-29,78.25656127929688,159.5508575439453,6.111541748046875,27.367992401123047,47.5099983215332,58.509151458740234,77.63834381103516,105.75756072998047,53.97783660888672,48.98119354248047,179.87783813476562,312.92999267578125,,39.59166717529297,14.690625190734863,351.6600036621094,47.16699981689453,119.41740417480469,280.5650634765625,51.36513900756836,27.825410842895508,159.82362365722656,56.523799896240234,102.02365112304688,120.5201187133789,275.5345458984375,73.13999938964844,60.2599983215332,57.130001068115234,159.30999755859375
2020-01-30,78.14315032958984,164.05140686035156,6.118261814117432,27.16887092590332,48.779998779296875,58.63264846801758,77.24235534667969,105.61326599121094,53.71428680419922,49.082481384277344,183.7372589111328,341.6199951171875,,39.66666793823242,14.483750343322754,356.739990234375,47.6879997253418,118.80061340332031,278.89764404296875,50.11671447753906,29.013179779052734,160.94053649902344,56.930118560791016,101.24876403808594,119.57528686523438,276.21881103515625,73.16000366210938,62.45000076293945,57.689998626708984,167.42999267578125
2020-01-31,74.67837524414062,161.63018798828125,5.884792327880859,26.303476333618164,47.0,56.39213562011719,75.0688705444336,102.41311645507812,51.8206672668457,48.290679931640625,180.41220092773438,338.2300109863281,,39.130001068115234,13.958749771118164,351.1400146484375,46.566001892089844,118.61918640136719,265.8992004394531,48.44615173339844,27.82447624206543,154.25794982910156,54.794654846191406,98.88807678222656,115.25088500976562,270.19580078125,72.11000061035156,61.09000015258789,56.09000015258789,163.91000366210938
2020-02-03,74.47332000732422,165.570556640625,5.981863975524902,26.309507369995117,48.02000045776367,56.82435607910156,76.09842681884766,104.7474594116211,52.494178771972656,48.87992477416992,183.4898223876953,343.20001220703125,,39.32833480834961,14.079375267028809,358.0,46.93899917602539,120.31542205810547,273.0047302246094,49.19163131713867,28.778980255126953,158.15765380859375,56.42932891845703,99.11331939697266,114.1970443725586,272.5278625488281,72.83000183105469,61.08000183105469,56.81999969482422,163.3300018310547
2020-02-04,76.93193054199219,171.0205841064453,6.151117324829102,26.85857391357422,49.45000076293945,57.74172592163086,78.25430297851562,107.3533935546875,54.173057556152344,49.75459671020508,186.3794403076172,352.0299987792969,,40.03166580200195,14.457500457763672,366.739990234375,48.54600143432617,122.89154815673828,283.4925231933594,51.661529541015625,30.361434936523438,166.4131622314453,59.53804016113281,101.32986450195312,118.56684875488281,280.3529052734375,74.41999816894531,63.55500030517578,58.880001068115234,172.14999389648438
2020-02-05,77.55923461914062,170.8116455078125,6.24146842956543,27.35678482055664,49.84000015258789,59.40006637573242,79.99662780761719,112.42098999023438,55.41268539428711,50.39907455444336,183.55909729003906,338.5,,40.276668548583984,14.369375228881836,365.54998779296875,47.555999755859375,124.65129089355469,290.20965576171875,52.02078628540039,30.38196563720703,159.41415405273438,60.28450393676758,105.1322021484375,121.94642639160156,279.28326416015625,74.31999969482422,61.814998626708984,58.5099983215332,163.2100067138672
2020-02-06,78.46643829345703,174.35325622558594,6.328335285186768,27.555896759033203,49.31999969482422,59.47095489501953,79.73262786865234,112.48890686035156,57.27702331542969,50.371456146240234,184.78619384765625,341.70001220703125,,41.01166534423828,14.532500267028809,367.4599914550781,47.29800033569336,123.80770111083984,293.2698669433594,52.11061096191406,30.186025619506836,159.84226989746094,59.7081184387207,104.33029174804688,122.95484161376953,283.52349853515625,74.54000091552734,62.189998626708984,58.400001525878906,163.61000061035156
2020-02-07,77.39990234375,174.6001434326172,6.262126445770264,27.171459197998047,49.72999954223633,58.52248764038086,76.92559051513672,109.24632263183594,55.52006149291992,50.38066101074219,183.78672790527344,341.05999755859375,,40.970001220703125,14.485625267028809,366.0899963378906,47.86899948120117,122.51056671142578,288.9306945800781,50.475975036621094,29.42838478088379,153.66224670410156,58.30967330932617,101.15866088867188,120.15670776367188,284.0052490234375,73.55000305175781,62.09000015258789,58.970001220703125,164.11000061035156
2020-02-10,77.76750946044922,179.1671142578125,6.545378684997559,27.082679748535156,52.2599983215332,58.8504638671875,77.96392822265625,110.05270385742188,55.959293365478516,50.62925338745117,187.1513214111328,342.7699890136719,,41.253334045410156,14.525625228881836,370.0,49.16899871826172,122.66476440429688,293.3929443359375,51.21246337890625,29.84172821044922,157.2176055908203,59.4529914855957,101.726318359375,121.00161743164062,286.9252014160156,74.62999725341797,63.29999923706055,60.84000015258789,166.25
2020-02-11,77.29830932617188,175.122314453125,6.667837142944336,27.596405029296875,53.79999923706055,59.7546501159668,79.19586181640625,110.94400024414062,55.88120651245117,50.77656555175781,187.1414337158203,343.57000732421875,,41.13833236694336,14.46875,369.2799987792969,49.275001525878906,123.86212921142578,299.3899230957031,52.6854248046875,30.386629104614258,161.05221557617188,60.89870071411133,105.31240844726562,123.118408203125,286.1350402832031,75.70999908447266,65.19000244140625,60.91999816894531,166.80999755859375
2020-02-12,79.13398742675781,175.37869262695312,6.783576965332031,27.987741470336914,53.88999938964844,59.7989616394043,80.70938110351562,112.4040298461914,57.85292053222656,51.31057357788086,187.48777770996094,349.79998779296875,,40.78666687011719,14.6537504196167,374.2900085449219,53.125,125.32252502441406,300.7449035644531,53.55663299560547,31.221708297729492,163.7792510986328,61.76799392700195,107.05139923095703,125.217041015625,287.80218505859375,77.0999984741211,65.08000183105469,60.47999954223633,170.58999633789062
2020-02-13,78.57046508789062,174.42919921875,6.739769458770752,27.9248104095459,54.529998779296875,59.781246185302734,79.22225952148438,112.73505401611328,57.91148376464844,50.92387390136719,186.67630004882812,351.80999755859375,,40.935001373291016,14.851249694824219,374.8399963378906,53.297000885009766,124.67850494384766,300.5647277832031,53.28717803955078,31.87111473083496,166.33877563476562,63.65779495239258,107.11448669433594,125.99832153320312,287.0215759277344,79.25,65.30999755859375,61.900001525878906,169.91000366210938
2020-02-14,78.58981323242188,175.98635864257812,7.212934494018555,27.390399932861328,55.310001373291016,59.63054275512695,78.84388732910156,112.22574615478516,57.10132598876953,51.0711784362793,187.9727020263672,356.1600036621094,,41.20833206176758,13.966875076293945,379.6700134277344,53.12200164794922,124.66944122314453,299.6647644042969,52.26329040527344,31.65838050842285,164.06773376464844,63.166446685791016,106.00621032714844,124.53565979003906,293.2373352050781,78.76000213623047,64.8499984741211,62.11000061035156,171.3300018310547
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,77.15079498291016,177.77142333984375,7.381689071655273,26.785306930541992,56.88999938964844,58.62887191772461,77.46234893798828,111.40238189697266,56.369266510009766,51.052772521972656,189.10081481933594,357.489990234375,,41.53666687011719,14.1118745803833,378.8500061035156,53.64099884033203,124.9596939086914,292.91925048828125,50.458003997802734,30.355836868286133,157.50611877441406,61.76358413696289,106.83515167236328,121.619384765625,292.5434265136719,78.58000183105469,66.04000091552734,63.86000061035156,176.89999389648438
2020-02-19,78.26811981201172,178.30455017089844,7.832949638366699,27.211111068725586,58.900001525878906,59.488712310791016,79.68862915039062,113.00669860839844,58.555702209472656,51.04356384277344,190.86228942871094,357.7200012207031,,41.45166778564453,14.063750267028809,383.2799987792969,54.32099914550781,126.71942901611328,300.697509765625,51.76930618286133,31.14985466003418,160.99635314941406,63.89630126953125,111.6286392211914,122.60054779052734,294.5093078613281,80.0199966430664,66.02999877929688,65.16999816894531,180.08999633789062
2020-02-20,77.46519470214844,175.5815887451172,7.683607578277588,26.6551513671875,57.27000045776367,58.0172233581543,78.72949981689453,111.59764099121094,57.5893669128418,51.108009338378906,191.34718322753906,352.94000244140625,,41.52333450317383,14.267499923706055,378.9599914550781,53.55799865722656,125.56743621826172,296.983642578125,50.72745132446289,30.649751663208008,156.478759765625,62.93897247314453,112.22332000732422,122.46428680419922,290.298095703125,76.97000122070312,63.380001068115234,65.18000030517578,178.10000610351562
2020-02-21,75.7117691040039,170.031005859375,7.31946325302124,26.246583938598633,53.279998779296875,57.03327941894531,76.58238983154297,109.09353637695312,55.6274299621582,50.343833923339844,187.52735900878906,344.4800109863281,,40.5,13.9662504196167,372.95001220703125,52.066001892089844,123.93470001220703,289.906494140625,49.9281005859375,29.55901527404785,150.69854736328125,60.919979095458984,110.61046600341797,118.55779266357422,286.761474609375,74.7300033569336,60.93000030517578,54.5099983215332,164.89999389648438
2020-02-24,72.11542510986328,162.7000732421875,6.801994800567627,25.134660720825195,49.119998931884766,54.74628448486328,73.3177719116211,103.08372497558594,53.69476318359375,48.47481155395508,184.0044403076172,333.55999755859375,,39.55500030517578,13.359375,357.4100036621094,49.09600067138672,118.75523376464844,275.1269226074219,48.60782241821289,28.034412384033203,143.7864990234375,57.896263122558594,105.74488830566406,112.68894958496094,276.0260009765625,71.38999938964844,58.08000183105469,51.86000061035156,153.85000610351562
2020-02-25,69.6727294921875,160.01522827148438,6.5224785804748535,24.365795135498047,47.56999969482422,52.94681167602539,70.58992004394531,100.48623657226562,50.854339599609375,46.91883087158203,179.383056640625,329.7200012207031,,32.82666778564453,12.874375343322754,347.79998779296875,46.645999908447266,115.90699768066406,269.6225280761719,48.374305725097656,27.265583038330078,137.87527465820312,55.79197692871094,103.3121337890625,109.76358795166016,274.4552917480469,68.44999694824219,57.7400016784668,50.40999984741211,149.3800048828125
2020-02-26,70.77799224853516,162.01455688476562,6.661863803863525,24.641620635986328,47.4900016784668,52.87589645385742,70.0971450805664,100.83427429199219,51.11789321899414,47.922393798828125,177.00802612304688,334.2699890136719,,31.59666633605957,12.696249961853027,351.3399963378906,47.11800003051758,115.10877227783203,271.26153564453125,49.425140380859375,27.674259185791016,137.74432373046875,56.69245910644531,103.47431182861328,108.53715515136719,269.9162902832031,68.87999725341797,58.459999084472656,51.33000183105469,151.25999450683594
2020-02-27,66.15135192871094,150.5991973876953,6.291027545928955,23.613304138183594,44.0099983215332,49.48971939086914,66.8237075805664,96.02979278564453,49.37068557739258,46.75310134887695,170.35797119140625,320.1000061035156,,31.260000228881836,12.073749542236328,337.5199890136719,43.83700180053711,113.21295928955078,262.6496276855469,47.862361907958984,26.657230377197266,138.41775512695312,54.02892303466797,97.58583068847656,104.1491470336914,259.007568359375,65.83999633789062,57.5,49.7400016784668,150.18499755859375
2020-02-28,66.11265563964844,154.24560546875,6.726119518280029,23.498666763305664,45.47999954223633,49.21491622924805,68.9004135131836,96.88713073730469,51.303348541259766,45.53778076171875,168.6261749267578,326.0899963378906,,30.770000457763672,12.069999694824219,345.1199951171875,46.33100128173828,112.08819580078125,262.15692138671875,48.35634231567383,27.378475189208984,143.76779174804688,55.090545654296875,98.79070281982422,103.28607940673828,256.1936340332031,66.13999938964844,59.63999938964844,51.9900016784668,152.5
2020-03-02,72.26779174804688,164.50897216796875,6.884515285491943,24.56317710876465,47.459999084472656,51.57283401489258,70.88909149169922,100.98705291748047,53.28480911254883,46.86359405517578,174.9199676513672,344.3999938964844,,31.54833221435547,12.286874771118164,360.2799987792969,48.84000015258789,114.77316284179688,272.3699951171875,50.27839279174805,28.022281646728516,148.47244262695312,57.024208068847656,100.80184936523438,109.0913314819336,270.9667663574219,68.36000061035156,59.130001068115234,52.779998779296875,155.63999938964844
2020-03-03,69.97261047363281,156.6258087158203,6.622016429901123,23.639162063598633,46.75,49.61381530761719,69.12918853759766,96.60702514648438,50.56151580810547,44.97615432739258,167.60691833496094,329.6300048828125,,30.34000015258789,11.984375,348.3399963378906,47.694000244140625,112.29682159423828,269.3476867675781,49.29041290283203,27.194669723510742,143.86134338378906,55.01471710205078,97.11475372314453,105.89344024658203,258.4967346191406,66.2300033569336,56.47999954223633,51.33000183105469,155.16000366210938
2020-03-04,73.2182846069336,162.37635803222656,7.085748672485352,24.60455322265625,50.11000061035156,52.016056060791016,72.55284118652344,101.05496978759766,53.96807098388672,46.532135009765625,173.86114501953125,345.07000732421875,,30.981666564941406,12.601875305175781,363.8500061035156,51.222999572753906,113.98399353027344,285.7474365234375,51.26634979248047,28.57371711730957,150.31504821777344,57.36543655395508,101.87989044189453,110.17240142822266,275.17803955078125,70.2699966430664,57.20000076293945,53.38999938964844,159.32000732421875
2020-03-05,70.84329223632812,158.301513671875,6.806313514709473,23.621065139770508,48.11000061035156,50.49138641357422,70.22013092041016,97.37946319580078,52.435611724853516,44.19356918334961,167.83453369140625,329.3299865722656,,30.174999237060547,12.28499984741211,351.0299987792969,49.821998596191406,110.01097106933594,273.09002685546875,50.05384063720703,27.91031837463379,146.5550079345703,56.04790115356445,98.62763214111328,104.72148132324219,276.748779296875,67.83999633789062,55.91999816894531,53.36000061035156,159.05999755859375
2020-03-06,69.9024658203125,153.8267364501953,6.6257524490356445,23.22542381286621,48.59000015258789,49.436527252197266,68.71233367919922,96.05525970458984,50.239410400390625,43.613529205322266,162.3719940185547,317.239990234375,,29.36166763305664,11.923749923706055,336.7699890136719,47.207000732421875,110.20146179199219,272.95733642578125,49.461063385009766,27.469919204711914,145.61038208007812,54.777740478515625,96.93355560302734,101.46910858154297,266.1483459472656,64.7300033569336,51.959999084472656,49.38999938964844,150.11000061035156
2020-03-09,64.3737564086914,143.40150451660156,6.112707138061523,21.35239028930664,43.27000045776367,45.07525634765625,64.42833709716797,89.16265869140625,44.87091064453125,42.36137771606445,149.63597106933594,292.0899963378906,,26.463333129882812,11.60562515258789,305.7900085449219,41.832000732421875,101.13969421386719,250.0301513671875,46.55107498168945,24.96841049194336,135.54638671875,49.355899810791016,88.33637237548828,92.63859558105469,250.59466552734375,59.75,45.7400016784668,43.939998626708984,127.8499984741211
2020-03-10,69.0100326538086,153.20787048339844,6.502223014831543,22.660842895507812,45.380001068115234,47.84981155395508,69.97179412841797,95.17244720458984,46.71571731567383,44.72757339477539,159.66050720214844,312.79998779296875,,27.911666870117188,12.4975004196167,332.3800048828125,45.034000396728516,107.02666473388672,265.04656982421875,48.95809555053711,26.831714630126953,144.5721435546875,53.2421875,92.80256652832031,97.07201385498047,259.865234375,62.91999816894531,46.90999984741211,47.0099983215332,133.85000610351562
2020-03-11,66.61329650878906,146.2672576904297,6.1383585929870605,21.20155143737793,45.70000076293945,45.793270111083984,66.18450927734375,90.4019546508789,42.67469787597656,41.173675537109375,152.9609832763672,290.6300048828125,,26.2549991607666,11.387499809265137,315.2300109863281,42.23099899291992,102.15563201904297,250.24806213378906,46.91930389404297,25.81095314025879,135.54638671875,49.754005432128906,85.52801513671875,91.32128143310547,251.63534545898438,62.22999954223633,42.849998474121094,42.880001068115234,123.8499984741211
2020-03-12,60.03493118286133,132.39553833007812,5.387221336364746,18.857885360717773,39.0099983215332,40.368282318115234,59.44364929199219,82.7878189086914,37.88209533691406,36.64383316040039,139.1265106201172,262.1199951171875,,23.424999237060547,10.180624961853027,285.0,37.77799987792969,92.01445770263672,228.0881805419922,43.730865478515625,22.19258689880371,117.25153350830078,42.758670806884766,81.54196166992188,83.5537109375,229.29736328125,56.939998626708984,37.81999969482422,39.5,111.55000305175781
2020-03-13,67.22760009765625,151.21803283691406,5.998142719268799,20.188749313354492,43.900001525878906,48.24870681762695,67.23997497558594,90.01148986816406,41.962162017822266,44.129112243652344,146.2416534423828,287.6700134277344,,25.261667251586914,11.047499656677246,335.5,39.09000015258789,98.28239440917969,243.43617248535156,46.91032409667969,24.425373077392578,135.96722412109375,48.237403869628906,90.4018783569336,87.15235900878906,251.76068115234375,62.470001220703125,39.54999923706055,41.88999938964844,115.16999816894531
2020-03-16,58.5789794921875,128.92996215820312,4.891361236572266,16.168581008911133,38.709999084472656,39.543907165527344,57.190792083740234,79.36698913574219,33.64585494995117,39.33226776123047,123.00608825683594,265.42999267578125,,22.86166763305664,9.8149995803833,286.0299987792969,32.229000091552734,88.43148803710938,217.29722595214844,40.32688903808594,19.924341201782227,121.12371826171875,38.41740036010742,75.38168334960938,73.26856231689453,215.31436157226562,54.599998474121094,33.0099983215332,41.81999969482422,98.97000122070312
2020-03-17,61.154701232910156,139.54559326171875,5.411129951477051,17.196897506713867,41.880001068115234,44.39271545410156,61.07565689086914,90.10486602783203,36.48628616333008,43.14396667480469,134.0103302001953,287.4200134277344,,23.593332290649414,10.512499809265137,311.80999755859375,35.50899887084961,93.39321899414062,225.804931640625,43.59615707397461,21.39482879638672,139.95172119140625,42.52170944213867,86.46110534667969,73.04963684082031,230.48263549804688,58.939998626708984,38.0099983215332,46.86000061035156,114.5199966430664
2020-03-18,59.65762710571289,133.67129516601562,5.051252365112305,14.469667434692383,39.119998931884766,42.203208923339844,54.27271270751953,84.88447570800781,33.8606071472168,43.52145767211914,130.86343383789062,278.1600036621094,,22.09666633605957,11.0625,294.6099853515625,33.68299865722656,87.94165802001953,186.6296844482422,39.85086441040039,18.11423110961914,123.48076629638672,37.13777542114258,74.49388885498047,58.892154693603516,216.89483642578125,54.31999969482422,38.630001068115234,50.16999816894531,105.7300033569336
2020-03-19,59.200531005859375,135.87060546875,5.3040385246276855,16.7607479095459,39.81999969482422,40.722862243652344,57.65201187133789,86.21713256835938,35.42235565185547,41.495914459228516,138.00827026367188,277.6600036621094,,23.184999465942383,11.117500305175781,307.510009765625,33.25,85.38368225097656,202.7734832763672,39.79375457763672,18.19540786743164,119.12215423583984,38.095123291015625,81.82279968261719,69.4372787475586,208.04824829101562,55.720001220703125,41.7400016784668,51.80500030517578,122.18000030517578
2020-03-20,55.44215393066406,130.76748657226562,5.124223709106445,16.850160598754883,39.61000061035156,40.6253547668457,54.024356842041016,82.84724426269531,35.24665069580078,42.0299186706543,137.89942932128906,254.6999969482422,,23.921667098999023,10.279999732971191,295.3399963378906,34.60599899291992,85.53788757324219,204.73463439941406,40.3740234375,17.531068801879883,106.64498138427734,36.00981140136719,77.07577514648438,67.12028503417969,194.5085906982422,55.08000183105469,49.0099983215332,53.63999938964844,120.5
2020-03-23,54.26433563232422,129.46311950683594,5.297064781188965,16.959739685058594,41.63999938964844,43.949493408203125,55.46123123168945,83.56028747558594,37.33548355102539,40.685691833496094,139.0572509765625,255.32000732421875,,24.360000610351562,10.117500305175781,307.2699890136719,37.53900146484375,89.18435668945312,220.8878936767578,41.035888671875,17.993867874145508,108.83364868164062,38.076168060302734,77.14825439453125,70.486328125,187.64723205566406,55.86000061035156,51.45000076293945,58.029998779296875,125.56999969482422
2020-03-24,59.70842742919922,141.23072814941406,6.205851078033447,18.65071678161621,46.220001220703125,46.44923400878906,58.060001373291016,89.43426513671875,42.23545837402344,44.0462532043457,152.0406494140625,272.0,,26.786666870117188,11.65999984741211,310.0,43.0,96.12353515625,246.5247344970703,44.30897521972656,21.648958206176758,127.5400390625,42.7871208190918,84.9119873046875,78.20361328125,225.32699584960938,63.34000015258789,57.33000183105469,62.13999938964844,136.42999267578125
