Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2020-01-22,116.57957458496094,29.80983543395996,64.40242004394531,41.605674743652344,215.2830047607422,46.23122024536133,466.5693054199219,39.165245056152344,66.800048828125,104.54124450683594,45.013790130615234,121.86578369140625,96.30343627929688,42.829105377197266,122.95215606689453,42.689762115478516,49.75746154785156,134.11553955078125,12.80882740020752,139.7695770263672,124.91412353515625,44.94798278808594,42.43103790283203,70.85087585449219
2020-01-23,116.46011352539062,29.601621627807617,64.16122436523438,41.31435775756836,214.00201416015625,45.95811080932617,470.984130859375,39.40829849243164,66.73369598388672,105.03010559082031,44.54461669921875,121.75454711914062,95.6449203491211,42.7823371887207,123.3155746459961,42.70491409301758,49.450225830078125,141.15809631347656,12.769341468811035,138.1885528564453,118.59507751464844,44.38893508911133,42.34929275512695,70.5407485961914
2020-01-24,113.56869506835938,29.098424911499023,63.05167770385742,40.7574462890625,210.8126220703125,45.147037506103516,466.5518798828125,38.76710891723633,64.97537994384766,103.42951202392578,43.37626647949219,125.22081756591797,94.08438873291016,41.971588134765625,121.43405151367188,42.03813171386719,48.506038665771484,142.0860595703125,12.413980484008789,138.1159210205078,119.11650085449219,43.91587829589844,41.915985107421875,69.05652618408203
2020-01-27,112.61339569091797,28.499794006347656,61.67678451538086,40.354759216308594,207.5187225341797,43.955257415771484,455.22784423828125,38.00779342651367,62.57839584350586,101.34800720214844,42.09749984741211,121.07798767089844,91.2519302368164,41.73772430419922,119.94012451171875,41.43195343017578,46.99981689453125,139.2193145751953,12.200762748718262,136.63491821289062,118.18854522705078,43.11600112915039,40.95127487182617,66.71575927734375
2020-01-28,114.66044616699219,28.838151931762695,62.1029052734375,40.586090087890625,211.3877716064453,44.708404541015625,460.581298828125,37.94029998779297,63.449249267578125,103.52413940429688,42.59429168701172,122.75548553466797,92.04573822021484,41.9871826171875,120.87687683105469,41.64411544799805,47.322044372558594,141.4563751220703,12.263937950134277,137.161865234375,118.77184295654297,43.3568229675293,41.327354431152344,67.93415832519531
2020-01-29,114.48983764648438,28.638607025146484,61.49187088012695,40.50040817260742,209.24404907226562,44.426998138427734,466.2475891113281,37.510013580322266,63.22532272338867,107.32449340820312,42.27229690551758,122.04185485839844,91.28800964355469,41.78449630737305,119.98858642578125,40.81061553955078,46.445289611816406,140.1058349609375,12.161275863647461,137.09825134277344,117.781982421875,43.30521011352539,41.278289794921875,67.8676986694336
2020-01-30,115.90572357177734,29.04637336730957,62.25568389892578,41.048744201660156,212.7384796142578,44.835201263427734,469.02862548828125,38.30308532714844,64.36988830566406,107.67932891845703,43.41306686401367,123.46916961669922,92.16299438476562,42.29121398925781,121.90242767333984,39.49977493286133,46.819969177246094,141.4232177734375,12.32711410522461,140.0511932373047,118.60392761230469,44.12230682373047,41.924163818359375,68.75381469726562
2020-01-31,112.8948745727539,28.482440948486328,60.22422409057617,40.217674255371094,207.17886352539062,43.53562545776367,458.3043212890625,37.779998779296875,62.7276725769043,105.28237915039062,41.90432357788086,120.36431884765625,90.0251235961914,41.48826217651367,119.95629119873047,39.0754508972168,45.8308219909668,139.62530517578125,12.29552936553955,138.09776306152344,116.32373046875,43.22781753540039,40.640602111816406,67.24003601074219
2020-02-03,113.75634765625,28.603912353515625,60.80692672729492,40.37189483642578,208.27682495117188,43.81886672973633,460.67694091796875,38.14278030395508,63.10920333862305,106.06295776367188,42.0239143371582,121.41162872314453,89.98003387451172,41.85464859008789,120.7557144165039,39.78013229370117,46.46028518676758,140.09754943847656,12.5245361328125,139.2244110107422,118.08245849609375,44.00189208984375,40.98704528808594,67.56494140625
2020-02-04,115.39395904541016,29.167829513549805,61.915748596191406,40.49184799194336,210.83009338378906,45.00181579589844,465.1612548828125,38.76710891723633,64.47771453857422,107.86852264404297,43.311866760253906,122.19942474365234,91.7390365600586,42.267822265625,121.66014099121094,40.28022384643555,47.134700775146484,141.2906494140625,12.840415000915527,140.1966094970703,117.17216491699219,43.56324768066406,41.40771484375,69.06391906738281
2020-02-05,117.35572814941406,30.113481521606445,63.81773376464844,41.39147186279297,212.8865966796875,45.809879302978516,472.3224182128906,39.6360969543457,66.3853530883789,108.75946044921875,44.425025939941406,123.82135009765625,94.48128509521484,43.031795501708984,124.18766021728516,41.24251937866211,48.288734436035156,143.3702850341797,13.085220336914062,150.21844482421875,120.8841323852539,45.137203216552734,42.50477600097656,70.62199401855469
2020-02-06,117.37279510498047,30.07877540588379,63.91486740112305,41.54733657836914,210.7255096435547,45.826534271240234,482.04736328125,40.10856246948242,66.57610321044922,108.62544250488281,44.001834869384766,123.4969482421875,93.38078308105469,42.71996307373047,123.4285888671875,41.0531005859375,47.41197204589844,141.79603576660156,12.911490440368652,148.30128479003906,120.63663482666016,45.93708419799805,42.78522491455078,70.39308166503906
2020-02-07,116.99748992919922,30.0267276763916,63.688255310058594,41.42611312866211,207.39671325683594,45.843196868896484,482.9772644042969,39.8638916015625,65.6388931274414,108.99601745605469,43.523460388183594,122.17161560058594,92.18545532226562,42.57963943481445,123.8323974609375,41.12129592895508,46.505245208740234,140.81008911132812,12.887795448303223,147.85606384277344,120.20356750488281,45.98007583618164,42.546016693115234,69.90570831298828
2020-02-10,117.48365020751953,30.09613037109375,63.51827621459961,41.36548614501953,206.83900451660156,46.109779357910156,487.63555908203125,39.22268295288086,65.63057708740234,109.18524169921875,43.026668548583984,122.56087493896484,92.3212661743164,42.59523010253906,124.24420166015625,41.16675567626953,45.95820999145508,139.8655548095703,12.856210708618164,148.41941833496094,120.38916015625,46.564937591552734,42.79347610473633,70.06816101074219
2020-02-11,117.70542907714844,30.16554069519043,64.0119857788086,41.55600357055664,206.0547332763672,46.467994689941406,495.752685546875,39.16362762451172,66.16971588134766,109.28773498535156,43.85464096069336,122.92230224609375,92.72877502441406,42.82131576538086,124.99518585205078,41.530452728271484,46.63264083862305,140.3212890625,12.958869934082031,149.13717651367188,121.4143295288086,46.84877014160156,43.214149475097656,70.79180908203125
2020-02-12,117.70542907714844,30.29567527770996,64.20623016357422,41.3828125,207.96310424804688,46.80121994018555,497.5255126953125,39.28174591064453,66.70882415771484,109.18524169921875,43.96503448486328,123.48768615722656,93.09099578857422,42.7277717590332,125.33432006835938,41.25009536743164,46.99232864379883,140.51185607910156,13.006250381469727,148.91004943847656,119.93843078613281,46.68535232543945,43.28013610839844,70.85087585449219
2020-02-13,117.60310363769531,30.286996841430664,63.939144134521484,41.6685676574707,207.70169067382812,46.59294891357422,494.110107421875,38.834598541259766,65.39836883544922,107.56102752685547,43.669532775878906,124.61839294433594,93.0728988647461,43.01620101928711,125.4231948852539,41.884246826171875,47.187156677246094,141.34036254882812,13.10891056060791,149.7641143798828,120.97245788574219,43.8040771484375,43.20590591430664,70.5702896118164
2020-02-14,117.2448501586914,30.234939575195312,63.76917266845703,41.755157470703125,206.59500122070312,46.517974853515625,491.8417663574219,38.72492218017578,64.56895446777344,108.32581329345703,43.61412811279297,125.92517852783203,92.94609832763672,42.96163558959961,124.46222686767578,41.97592544555664,47.02980041503906,140.6692352294922,13.061530113220215,149.51878356933594,121.75019073486328,41.696861267089844,43.1234245300293,70.5777587890625
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,115.69248962402344,29.731754302978516,62.789878845214844,40.69007110595703,203.2226104736328,46.251399993896484,490.8597412109375,38.21027755737305,63.764442443847656,108.63330841064453,43.15241241455078,125.67494201660156,93.29927062988281,42.423728942871094,122.24962615966797,41.265384674072266,46.43030548095703,138.2002410888672,12.879898071289062,148.55567932128906,120.08865356445312,42.152713775634766,42.75223159790039,69.60665893554688
2020-02-19,117.27044677734375,30.122159957885742,63.1702766418457,40.77666091918945,206.81288146972656,46.909515380859375,497.1690979003906,38.741790771484375,65.32369232177734,109.64253997802734,43.80804443359375,126.9075927734375,94.30445861816406,42.680992126464844,123.8323974609375,41.72380065917969,47.187156677246094,139.40989685058594,12.974663734436035,149.20082092285156,118.87786865234375,42.49674606323242,42.719234466552734,69.54688262939453
2020-02-20,117.27044677734375,30.234939575195312,63.30785369873047,40.99314498901367,202.80430603027344,44.77688217163086,492.69342041015625,38.66585922241211,64.60213470458984,108.601806640625,44.86077117919922,126.58321380615234,93.7611083984375,42.71996307373047,124.7448501586914,42.25862121582031,47.53186798095703,140.46214294433594,13.061530113220215,148.23765563964844,118.40947723388672,42.83217239379883,43.1234245300293,70.05484771728516
2020-02-21,115.83750915527344,29.80983543395996,61.86720657348633,41.30487823486328,200.96563720703125,43.668914794921875,484.0722351074219,37.99936294555664,63.97178649902344,107.44275665283203,42.653743743896484,125.0261459350586,91.59683990478516,42.52507781982422,124.19573974609375,41.90716552734375,46.819969177246094,139.666748046875,12.895691871643066,148.7828369140625,119.45233154296875,41.800071716308594,42.25731658935547,69.17338562011719
2020-02-24,112.72431182861328,28.39568328857422,58.70261764526367,40.170509338378906,195.66744995117188,41.38633346557617,458.8691711425781,36.38792419433594,61.384063720703125,103.8789291381836,40.44672775268555,118.80731201171875,88.96165466308594,41.379127502441406,120.16621398925781,41.082008361816406,44.79670715332031,135.76431274414062,12.421875953674316,145.82081604003906,118.53319549560547,39.30582809448242,40.73134231567383,65.61013793945312
2020-02-25,107.69194793701172,26.964191436767578,56.193603515625,39.070777893066406,189.62857055664062,40.011783599853516,439.74969482421875,35.088653564453125,58.763145446777344,99.77108001708984,38.415157318115234,112.0508804321289,84.01734161376953,39.53935623168945,114.13411712646484,39.202491760253906,42.55613327026367,129.2105712890625,11.6795654296875,142.84060668945312,115.59020233154297,38.91019058227539,39.2465934753418,62.79387664794922
2020-02-26,108.01604461669922,26.573781967163086,55.18191909790039,38.222164154052734,188.0338592529297,39.353675842285156,441.8963317871094,34.90304183959961,58.17427062988281,99.82627868652344,38.24893569946289,109.8265609741211,84.0535659790039,38.71302032470703,112.01034545898438,38.73644256591797,41.7692985534668,127.14751434326172,11.5137300491333,143.58567810058594,113.619384765625,38.703773498535156,38.702186584472656,61.19527816772461
2020-02-27,103.52107238769531,25.272424697875977,52.16301727294922,36.77606964111328,179.24127197265625,37.82917785644531,413.5211486816406,34.557132720947266,57.543907165527344,94.4884262084961,38.701419830322266,104.55301666259766,80.7482681274414,37.04476547241211,105.47755432128906,36.32972717285156,39.87340545654297,119.86466979980469,10.937253952026367,136.3895721435547,109.66002655029297,37.336238861083984,36.202884674072266,57.90842056274414
2020-02-28,99.03462219238281,24.725852966308594,51.36174774169922,35.37325668334961,176.02366638183594,37.51261520385742,402.38836669921875,33.662845611572266,56.490577697753906,93.04558563232422,37.630226135253906,101.88381958007812,79.92424011230469,36.20282745361328,102.06983947753906,35.252445220947266,39.4462776184082,117.20138549804688,10.676654815673828,131.77391052246094,105.88624572753906,36.26113510131836,35.23780059814453,56.36211395263672
2020-03-02,103.64900970458984,25.480642318725586,54.70439147949219,36.59421920776367,183.6512908935547,38.72054672241211,424.05426025390625,34.557132720947266,56.97163391113281,98.93534088134766,38.76605987548828,105.53541564941406,82.8310775756836,37.54368209838867,107.10871887207031,37.29241943359375,41.22975158691406,123.15411376953125,11.458452224731445,137.9341583251953,112.84162902832031,36.85457992553711,36.75554275512695,59.43233871459961
2020-03-03,99.7596206665039,24.075170516967773,52.64863586425781,35.09615707397461,178.3557586669922,36.98779296875,418.9527587890625,32.76010513305664,54.616127014160156,97.36629486083984,35.367801666259766,100.10436248779297,78.25800323486328,35.93777847290039,101.33501434326172,35.82548141479492,38.21732711791992,116.24124908447266,11.126781463623047,132.8187713623047,110.74707794189453,35.684879302978516,35.11408233642578,56.070777893066406
2020-03-04,102.2246322631836,24.630422592163086,54.54253005981445,35.849525451660156,183.0113067626953,37.687557220458984,433.7253112792969,34.16904830932617,55.569950103759766,101.52145385742188,34.31507873535156,107.23148345947266,80.8931884765625,36.37434768676758,104.49240112304688,36.19984817504883,37.760215759277344,119.46392822265625,11.490039825439453,138.05230712890625,116.24420166015625,36.58796310424805,36.15339660644531,57.64696502685547
2020-03-05,97.20932006835938,23.381872177124023,51.38603210449219,33.684696197509766,174.28768920898438,35.47995376586914,413.72515869140625,33.15662384033203,51.75469970703125,96.19938659667969,32.1357536315918,102.81990051269531,77.04456329345703,34.12919998168945,97.45893096923828,33.3194465637207,35.010066986083984,109.86270904541016,11.023093223571777,131.64669799804688,113.14212036132812,34.9624137878418,33.50560760498047,53.97914505004883
2020-03-06,92.1855239868164,22.447649002075195,49.59735870361328,32.11735916137695,169.07984924316406,34.85516357421875,394.40802001953125,32.118896484375,49.871952056884766,92.0521011352539,31.517051696777344,100.3175048828125,74.5180892944336,33.09238815307617,92.24238586425781,31.073192596435547,33.578792572021484,104.46935272216797,10.360589981079102,131.5830841064453,110.33167266845703,32.54557800292969,32.31782150268555,52.148948669433594
2020-03-09,79.69851684570312,19.147293090820312,41.57663345336914,28.12542152404785,151.5098876953125,31.239686965942383,366.91217041015625,29.486616134643555,43.67631912231445,81.71546936035156,27.95256233215332,91.09579467773438,66.16885375976562,28.31367301940918,79.74208068847656,26.366748809814453,26.969449996948242,90.6686782836914,8.357117652893066,122.63338470458984,103.37479400634766,28.219348907470703,26.93976402282715,43.506019592285156
2020-03-10,85.89082336425781,20.614116668701172,44.9840202331543,30.3768310546875,161.62753295898438,32.905792236328125,401.9299621582031,30.836511611938477,47.0519905090332,88.92984771728516,30.418148040771484,95.7391128540039,70.95020294189453,30.12225341796875,87.243896484375,27.76493263244629,30.154216766357422,97.54813385009766,9.155315399169922,126.38591003417969,106.37284851074219,30.163145065307617,28.886415481567383,46.96469497680664
2020-03-11,81.84793853759766,19.793397903442383,41.107215881347656,27.995534896850586,150.70327758789062,30.714866638183594,377.38507080078125,28.853864669799805,44.9453010559082,83.19776153564453,29.947200775146484,88.39878845214844,64.67469024658203,28.227922439575195,82.31805419921875,25.71731948852539,28.498130798339844,92.82268524169922,8.532721519470215,119.2897720336914,100.1721420288086,27.89251708984375,27.467670440673828,43.30432891845703
2020-03-12,75.1011734008789,17.9074764251709,35.012752532958984,23.553308486938477,132.1076202392578,26.083053588867188,338.1990966796875,24.905441284179688,39.91083526611328,72.3249740600586,26.253433227539062,77.41612243652344,57.62042999267578,24.641935348510742,76.48777770996094,23.089052200317383,26.66693115234375,85.39219665527344,7.550939559936523,106.06966400146484,90.9022216796875,22.078350067138672,23.343387603759766,34.59416580200195
2020-03-13,88.62879180908203,21.094324111938477,41.30955123901367,26.748592376708984,155.33250427246094,31.239686965942383,362.33245849609375,28.79480743408203,48.81861877441406,85.46338653564453,31.276960372924805,92.3099136352539,65.96058654785156,28.921733856201172,86.38790130615234,25.84721565246582,29.505300521850586,94.13346099853516,7.966002941131592,110.72168731689453,95.5905532836914,24.821815490722656,26.337617874145508,39.53191375732422
2020-03-16,75.3656005859375,17.846359252929688,33.3373908996582,22.947154998779297,135.5970458984375,26.366294860839844,312.8573303222656,24.61859130859375,39.57906723022461,77.67589569091797,28.22036361694336,79.58484649658203,50.2130012512207,25.39031982421875,72.6520767211914,20.91156005859375,23.996421813964844,83.09626007080078,6.6330132484436035,92.14994049072266,75.70735931396484,20.249374389648438,22.106111526489258,32.38300323486328
2020-03-17,79.9714584350586,19.190946578979492,32.57658386230469,25.657516479492188,139.1127471923828,28.149045944213867,338.67193603515625,25.285093307495117,41.412052154541016,86.08447265625,31.101503372192383,80.242919921875,48.82749557495117,26.286815643310547,77.52140045166016,22.36322593688965,26.247282028198242,91.63716125488281,7.087984085083008,100.01841735839844,85.76907348632812,19.378435134887695,23.45062255859375,34.93777847290039
2020-03-18,71.55297088623047,18.15194320678711,29.484851837158203,24.34996223449707,122.76152801513672,25.616544723510742,326.93798828125,24.26424789428711,37.50556182861328,86.32335662841797,29.93796730041504,68.35197448730469,40.116065979003906,25.725526809692383,70.68174743652344,21.63739585876465,20.921520233154297,89.95901489257812,5.874726295471191,90.68710327148438,72.6737289428711,16.356271743774414,23.24441146850586,34.49705123901367
2020-03-19,72.755615234375,18.509923934936523,32.082881927490234,24.497173309326172,131.06430053710938,25.758161544799805,347.9539794921875,25.310407638549805,38.67502212524414,81.70499420166016,29.38389778137207,71.42899322509766,41.89094924926758,25.889232635498047,74.63050079345703,22.898042678833008,22.08892059326172,87.52948760986328,6.609067916870117,90.20189666748047,76.57029724121094,17.941383361816406,22.106111526489258,33.14495849609375
2020-03-20,71.2203140258789,17.1740665435791,30.804101943969727,22.947154998779297,121.34996032714844,24.716842651367188,310.61566162109375,24.52578353881836,38.70819854736328,71.9347915649414,28.39582061767578,68.69490051269531,40.75899887084961,25.39031982421875,72.26448059082031,22.95153045654297,22.073657989501953,82.45339965820312,6.593103408813477,92.97578430175781,79.63063049316406,16.748193740844727,20.109960556030273,31.568750381469727
2020-03-23,67.40767669677734,15.78581714630127,28.64311981201172,21.864742279052734,118.33395385742188,23.167348861694336,286.71002197265625,23.192766189575195,35.838470458984375,68.01715087890625,26.31807518005371,63.912559509277344,38.821109771728516,22.55271339416504,65.11796569824219,19.627988815307617,20.860485076904297,73.55349731445312,6.162076950073242,86.23789978027344,78.6075210571289,16.80915641784668,19.40884017944336,29.297840118408203
2020-03-24,75.42530059814453,18.36149024963379,32.90842819213867,25.04270362854004,134.66766357421875,27.674192428588867,325.48443603515625,26.154085159301758,40.2840690612793,71.26592254638672,28.368112564086914,77.89806365966797,46.10178756713867,24.32231903076172,72.82166290283203,23.012651443481445,23.271570205688477,82.46175384521484,7.064038276672363,93.89127349853516,83.39372253417969,19.970678329467773,22.77424430847168,35.460693359375
2020-03-25,78.2400131225586,18.422609329223633,33.87966537475586,25.085996627807617,136.00912475585938,28.31565284729004,351.47418212890625,26.69403648376465,40.95587921142578,74.0448989868164,31.553985595703125,83.57012176513672,47.39672088623047,24.9693546295166,74.33171844482422,23.432865142822266,25.232486724853516,87.66310119628906,6.968255519866943,93.19551849365234,82.00593566894531,22.400598526000977,24.531185150146484,38.55332946777344
2020-03-26,83.69025421142578,19.83704376220703,37.24657440185547,26.757247924804688,145.3551483154297,29.748510360717773,395.71270751953125,27.841445922851562,40.98905563354492,80.69373321533203,31.544750213623047,86.46178436279297,52.40442657470703,28.20452880859375,83.10939025878906,26.191020965576172,25.9344539642334,92.43029022216797,7.862233638763428,99.98837280273438,87.77960205078125,23.95958137512207,26.83253288269043,40.82424545288086
2020-03-27,77.72823333740234,18.859161376953125,35.44981002807617,26.22037124633789,138.8234405517578,28.33230972290039,380.33599853515625,27.453353881835938,40.358707427978516,78.3766098022461,31.03685760498047,82.23550415039062,50.0771598815918,27.88490867614746,80.85643005371094,25.419353485107422,25.07988739013672,89.57496643066406,7.7185587882995605,99.24681854248047,88.91834259033203,22.21770668029785,25.463266372680664,39.621559143066406
2020-03-30,79.74968719482422,19.243337631225586,35.676429748535156,25.908634185791016,139.9456787109375,29.023754119873047,398.7337646484375,28.68512535095215,42.93815612792969,78.69512939453125,31.701740264892578,83.6628189086914,48.7822151184082,28.295106887817383,81.53474426269531,24.87689208984375,23.67596435546875,89.24935150146484,7.582867622375488,104.40094757080078,91.26697540283203,22.391887664794922,26.42009925842285,40.15193557739258
2020-03-31,76.79000854492188,18.536113739013672,34.090091705322266,24.852201461791992,135.53565979003906,28.323984146118164,385.2660217285156,28.41514778137207,44.63053894042969,77.75552368164062,31.046091079711914,79.34388732910156,45.65805435180664,27.17497444152832,77.2952880859375,23.562759399414062,22.386484146118164,86.35230255126953,7.159823417663574,102.24958801269531,88.38455200195312,21.120317459106445,25.215816497802734,38.949241638183594
2020-04-01,71.95384216308594,17.26137351989746,31.168310165405273,23.007768630981445,127.38195037841797,26.341304779052734,358.61962890625,27.588336944580078,42.22600173950195,74.74562072753906,30.43662452697754,72.1426010131836,40.460174560546875,25.187137603759766,70.5363998413086,21.751996994018555,20.73077392578125,80.03221893310547,6.625029563903809,95.36518859863281,84.69259643554688,18.82103157043457,23.01345443725586,35.109596252441406
2020-04-02,74.64059448242188,17.95986557006836,31.75105094909668,23.570621490478516,131.45004272460938,28.240680694580078,373.4970397949219,28.381399154663086,43.91838836669922,77.34943389892578,31.75714111328125,71.44365692138672,39.781005859375,25.770864486694336,73.26580810546875,21.7596378326416,21.20383644104004,79.9320297241211,6.696868896484375,96.97642517089844,86.46297454833984,18.507495880126953,23.137182235717773,34.83320236206055
2020-04-03,72.43437957763672,17.488384246826172,30.342763900756836,22.713354110717773,128.81980895996094,28.199026107788086,366.0889892578125,28.47420883178711,43.70056915283203,75.79668426513672,31.027616500854492,68.59186553955078,38.27778625488281,24.603412628173828,68.79216766357422,20.789316177368164,20.860485076904297,76.5340347290039,6.4414448738098145,94.12931060791016,83.52719116210938,17.819448471069336,22.864978790283203,34.429813385009766
2020-04-06,77.09674835205078,18.67581558227539,33.280731201171875,24.791582107543945,138.72703552246094,30.831480026245117,393.6286315917969,29.73128890991211,46.540771484375,81.77667236328125,33.31775665283203,78.16302490234375,44.75250244140625,27.111865997314453,76.96420288085938,22.745237350463867,22.11943817138672,85.8179931640625,7.087984085083008,101.39817810058594,88.0553970336914,18.74264907836914,25.26530647277832,36.70820236206055
2020-04-07,78.11365509033203,19.330642700195312,33.385948181152344,24.912813186645508,145.55685424804688,30.773168563842773,388.02435302734375,29.360065460205078,47.02669906616211,81.13965606689453,32.26503372192383,81.62056732177734,47.91288375854492,27.17497444152832,76.6492919921875,23.371747970581055,23.408910751342773,86.51095581054688,7.495064735412598,102.56085205078125,89.65673065185547,20.258087158203125,26.048919677734375,38.889488220214844
2020-04-08,81.26783752441406,20.47442054748535,35.822105407714844,26.22037124633789,155.1483917236328,32.7974967956543,394.89837646484375,30.077198028564453,49.062599182128906,84.01419067382812,33.69636535644531,85.81436157226562,51.36305236816406,28.121564865112305,80.3476791381836,24.983854293823242,25.1943359375,89.8671875,8.0697660446167,104.92276000976562,93.35758972167969,21.01580047607422,27.60789680480957,41.100643157958984
2020-04-09,88.55868530273438,21.705503463745117,38.37158203125,28.748891830444336,161.54859924316406,34.22203826904297,412.8056945800781,31.334280014038086,51.06498336791992,83.73546600341797,33.7425422668457,88.36793518066406,54.43288040161133,30.01474380493164,85.12818145751953,27.58919906616211,26.514333724975586,95.80323791503906,8.788145065307617,111.93533325195312,97.62779998779297,23.114774703979492,29.249353408813477,43.849647521972656
2020-04-10,,,,,,,,,,,,,,,,,,,,,,,,
