Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2020-02-10,198.4264678955078,219.1908416748047,192.76177978515625,180.85943603515625,107.5294189453125,265.95001220703125,139.7640838623047,42.5601806640625,25.967405319213867,11.390131950378418,77.3926773071289,19.242637634277344
2020-02-11,199.14488220214844,219.8004150390625,192.46080017089844,182.3638153076172,108.47225189208984,252.46937561035156,136.9900360107422,43.16741180419922,26.475872039794922,11.605392456054688,78.74996185302734,19.580812454223633
2020-02-12,200.04747009277344,221.2720489501953,194.53005981445312,183.34347534179688,108.8369369506836,249.81748962402344,137.90200805664062,43.19419860839844,26.226097106933594,11.858089447021484,80.72079467773438,19.900413513183594
2020-02-13,203.78684997558594,221.95126342773438,194.7557830810547,183.22341918945312,107.14692687988281,252.39251708984375,137.8260498046875,42.81915283203125,25.967405319213867,11.801934242248535,81.7433853149414,19.796356201171875
2020-02-14,205.05784606933594,222.935302734375,194.99093627929688,185.02162170410156,106.8711929321289,253.16119384765625,139.6215362548828,42.104759216308594,25.369735717773438,11.455643653869629,83.33309173583984,19.73317527770996
2020-02-17,,,,,,,,,,,,
2020-02-18,205.89599609375,222.7001953125,195.3389892578125,183.86175537109375,106.1418228149414,247.12716674804688,130.3115692138672,42.31907272338867,25.6195068359375,11.249744415283203,82.45922088623047,19.85953140258789
2020-02-19,204.91050720214844,222.7698974609375,197.8126983642578,186.1593780517578,106.31080627441406,248.53958129882812,128.63002014160156,42.60483169555664,25.985246658325195,11.324615478515625,83.05418395996094,19.881832122802734
2020-02-20,203.73155212402344,222.40408325195312,194.0503692626953,184.58868408203125,106.62349700927734,247.9727020263672,129.00050354003906,42.72985076904297,26.18149185180664,11.305896759033203,87.67451477050781,19.528785705566406
2020-02-21,201.09744262695312,222.02967834472656,195.16964721679688,181.19448852539062,106.22150421142578,241.57350158691406,127.25255584716797,43.3728141784668,26.484790802001953,11.174867630004883,85.92677307128906,19.48419189453125
2020-02-24,193.92263793945312,213.80923461914062,190.48558044433594,179.22244262695312,102.96989440917969,239.70945739746094,123.70903015136719,42.22977066040039,26.15473747253418,10.519726753234863,83.30519104003906,18.748382568359375
2020-02-25,185.7254638671875,205.0663299560547,183.2055206298828,174.1216583251953,97.93172454833984,229.7648468017578,118.90850067138672,40.15802001953125,25.021835327148438,10.042409896850586,79.7911376953125,17.640939712524414
2020-02-26,187.34646606445312,205.09246826171875,182.8763427734375,174.01100158691406,97.44935607910156,225.49871826171875,115.26998901367188,38.99711990356445,24.852352142333984,9.78970718383789,79.6238021850586,17.562902450561523
2020-02-27,179.5545654296875,195.1391143798828,172.57701110839844,166.03115844726562,92.53623962402344,221.93399047851562,113.07928466796875,37.336158752441406,23.98706817626953,9.172003746032715,75.11503601074219,16.85604476928711
2020-02-28,175.9257049560547,191.23793029785156,169.72706604003906,163.72772216796875,93.30447387695312,219.14093017578125,114.54610443115234,36.925376892089844,23.7551326751709,9.32175064086914,76.0911636352539,16.04446792602539
2020-03-02,182.5018768310547,200.8516387939453,179.85707092285156,170.56204223632812,94.07269287109375,228.16543579101562,119.86097717285156,38.13091278076172,24.34388542175293,9.827149391174316,78.3687973022461,16.811166763305664
2020-03-03,179.9597930908203,197.9866943359375,182.39662170410156,171.27809143066406,93.25086212158203,230.1302490234375,121.99456024169922,37.389732360839844,23.781892776489258,9.424701690673828,76.96503448486328,16.32123374938965
2020-03-04,189.29908752441406,206.55540466308594,192.19740295410156,182.11407470703125,96.43993377685547,243.43104553222656,128.32858276367188,38.5684928894043,24.397403717041016,9.780350685119629,80.2001953125,16.51570701599121
2020-03-05,181.84341430664062,203.7688446044922,187.090087890625,175.81845092773438,91.69654083251953,234.63766479492188,123.58519744873047,36.40743637084961,22.880929946899414,9.34982681274414,78.80570983886719,15.864957809448242
2020-03-06,175.0789794921875,200.0330810546875,182.85748291015625,171.4111785888672,90.6246109008789,229.94725036621094,121.38496398925781,35.37156295776367,22.256502151489258,8.825714111328125,76.78839111328125,15.146878242492676
2020-03-09,160.2084197998047,178.64602661132812,172.91561889648438,167.0260467529297,87.01570129394531,205.3585205078125,113.09832763671875,31.00480842590332,18.90241241455078,7.702610969543457,67.82666015625,13.14599609375
2020-03-10,163.05853271484375,186.85777282714844,179.5090789794922,173.00173950195312,91.0980453491211,209.35548400878906,117.15592956542969,33.15694046020508,20.151273727416992,8.423266410827637,69.89974975585938,14.256769180297852
2020-03-11,160.93942260742188,180.95372009277344,175.49278259277344,164.80186462402344,86.62263488769531,198.8959197998047,112.02200317382812,31.638843536376953,18.86673355102539,7.599660396575928,65.1399917602539,13.710733413696289
2020-03-12,146.2261199951172,163.47662353515625,155.2515869140625,152.9203338623047,80.30706024169922,178.8724822998047,102.03042602539062,28.370473861694336,16.716903686523438,6.710538387298584,60.56425857543945,12.446619987487793
2020-03-13,163.32687377929688,179.69973754882812,169.36965942382812,158.20840454101562,84.1392822265625,190.94052124023438,104.55450439453125,32.004974365234375,19.491165161132812,7.0474677085876465,63.574241638183594,13.875290870666504
2020-03-16,146.531494140625,157.050048828125,156.65750122070312,128.65980529785156,73.6252212524414,165.07078552246094,90.48628234863281,27.36139678955078,15.949745178222656,5.840132236480713,55.114501953125,12.80940055847168
2020-03-17,151.64878845214844,178.60250854492188,159.84494018554688,133.1937713623047,73.80388641357422,166.29400634765625,88.57176971435547,27.673940658569336,15.59292984008789,6.06475305557251,62.686195373535156,13.467633247375488
2020-03-18,145.75418090820312,175.528564453125,147.61376953125,127.6427001953125,65.13895416259766,144.296142578125,72.97003936767578,26.209430694580078,13.826683044433594,4.969728469848633,64.16314697265625,11.990346908569336
2020-03-19,142.5154266357422,166.35891723632812,150.49002075195312,141.0324249267578,68.39053344726562,162.03697204589844,85.9333724975586,27.522132873535156,16.511737823486328,5.372173309326172,57.90013122558594,11.840747833251953
2020-03-20,140.00765991210938,164.71315002441406,133.7982635498047,130.76040649414062,71.21334075927734,147.9559783935547,80.6280517578125,27.352466583251953,16.77935028076172,5.166270732879639,49.963871002197266,11.76968765258789
2020-03-23,138.80467224121094,153.89767456054688,118.08723449707031,125.69094848632812,64.76375579833984,138.80625915527344,78.12298583984375,25.378936767578125,15.95866870880127,5.0446014404296875,47.58019256591797,10.64395523071289
2020-03-24,152.5093536376953,169.3022918701172,144.2565155029297,143.85232543945312,73.29469299316406,154.5052947998047,81.38050842285156,28.558006286621094,18.616960525512695,6.54207181930542,52.37559509277344,12.139942169189453
2020-03-25,152.96278381347656,166.45472717285156,143.13430786132812,143.1045684814453,76.56414794921875,175.35704040527344,91.19110107421875,27.861469268798828,17.546504974365234,6.785411357879639,56.10536575317383,12.427921295166016
2020-03-26,161.18927001953125,175.32826232910156,152.4798126220703,147.6924285888672,80.18199920654297,187.73326110839844,97.36323547363281,29.951082229614258,18.37610626220703,6.54207181930542,56.516658782958984,13.445192337036133
2020-03-27,154.8505096435547,168.21377563476562,148.50962829589844,145.6393280029297,75.92990112304688,174.53836059570312,94.49625396728516,29.79033660888672,18.099573135375977,5.802696228027344,51.43147659301758,12.652321815490723
2020-03-30,163.60447692871094,179.84776306152344,152.2063446044922,152.66366577148438,76.75174713134766,172.9010467529297,97.02032470703125,31.564722061157227,19.716259002685547,5.840132236480713,51.97364044189453,12.573781967163086
2020-03-31,160.0880584716797,174.9569091796875,146.95362854003906,145.59494018554688,74.67931365966797,182.25302124023438,102.9352798461914,32.55902862548828,20.357507705688477,6.317452430725098,52.69342041015625,12.753299713134766
2020-04-01,148.8634033203125,165.90272521972656,138.3437042236328,134.6512451171875,71.36518096923828,179.2576904296875,102.03042602539062,32.45057678222656,19.81560516357422,5.905647277832031,51.263214111328125,12.162384986877441
2020-04-02,151.8430938720703,170.47804260253906,143.49269104003906,138.43113708496094,72.11557006835938,173.70045471191406,102.20183563232422,32.486724853515625,19.228540420532227,5.980520248413086,50.160179138183594,12.15864372253418
2020-04-03,150.0293731689453,163.55377197265625,138.87179565429688,133.08287048339844,71.84756469726562,163.26011657714844,94.49625396728516,32.224586486816406,18.948556900024414,5.915005683898926,49.26279067993164,11.919285774230957
2020-04-06,162.79014587402344,169.91708374023438,148.42474365234375,145.30979919433594,77.38597869873047,170.4354248046875,98.2680892944336,33.90586471557617,20.41169548034668,6.729257106781006,53.21690368652344,13.235755920410156
2020-04-07,166.51010131835938,177.0780487060547,150.04678344726562,146.8084259033203,81.37006378173828,178.58351135253906,102.79238891601562,33.73412322998047,20.583297729492188,7.103623390197754,53.2823371887207,13.935128211975098
2020-04-08,172.9876708984375,189.1122589111328,161.08030700683594,154.71681213378906,83.38890838623047,189.51504516601562,107.60246276855469,35.29789352416992,21.22454833984375,7.515427589416504,57.787960052490234,14.533526420593262
2020-04-09,175.33807373046875,192.23265075683594,169.6148223876953,155.93344116210938,86.80130767822266,200.51397705078125,107.7262954711914,35.641387939453125,21.640010833740234,7.665174961090088,62.6488151550293,15.25160026550293
2020-04-10,,,,,,,,,,,,
2020-04-13,172.21961975097656,189.4891815185547,164.7110595703125,154.998779296875,83.68370056152344,190.28553771972656,104.23066711425781,35.06287384033203,21.378095626831055,7.768124103546143,59.180782318115234,14.33156681060791
2020-04-14,175.67124938964844,193.5210723876953,170.50128173828125,159.81161499023438,82.88867950439453,195.69834899902344,107.1262435913086,34.69227600097656,20.971662521362305,7.786843299865723,59.52664566040039,14.372705459594727
2020-04-15,167.62979125976562,187.4119110107422,164.7110595703125,156.1013641357422,79.03857421875,186.9916229248047,104.9450454711914,32.116111755371094,19.73431968688965,7.178496360778809,54.450809478759766,13.30307388305664
2020-04-16,169.46202087402344,186.58798217773438,162.66464233398438,153.67758178710938,79.41375732421875,180.52903747558594,101.18270111083984,32.0980339050293,20.1046199798584,7.094263553619385,54.749935150146484,13.546172142028809
2020-04-17,174.47752380371094,194.14340209960938,168.56802368164062,163.72772216796875,83.35318756103516,191.53759765625,106.70714569091797,33.7431640625,21.19745445251465,7.805561542510986,57.46079635620117,14.346528053283691
2020-04-20,171.19248962402344,187.8939666748047,163.10784912109375,157.112060546875,81.3790054321289,181.684814453125,102.86860656738281,33.02002716064453,20.384601593017578,7.506069183349609,56.08666229248047,14.855162620544434
2020-04-21,165.52923583984375,181.7760467529297,160.4673309326172,153.6363525390625,78.61874389648438,172.64105224609375,100.9636459350586,32.58614730834961,20.0684871673584,6.935157775878906,54.08625030517578,14.612064361572266
2020-04-22,168.04620361328125,187.955322265625,164.80531311035156,158.51255798339844,80.45890808105469,170.52212524414062,99.91590881347656,32.902530670166016,20.62845802307129,7.150418281555176,55.572540283203125,14.911261558532715
2020-04-23,167.7686309814453,185.1768341064453,165.06936645507812,158.00877380371094,80.86088562011719,171.18666076660156,96.3917007446289,34.0956916809082,21.739360809326172,7.309525489807129,56.70361328125,15.408677101135254
2020-04-24,167.9259033203125,190.00634765625,169.82228088378906,160.34072875976562,82.8440170288086,170.81106567382812,97.18225860595703,34.23127746582031,21.260679244995117,7.936590671539307,57.51688003540039,15.670478820800781
2020-04-27,170.8037872314453,194.80947875976562,176.82907104492188,162.05166625976562,85.75615692138672,175.29925537109375,103.13530731201172,36.608577728271484,22.516090393066406,8.282880783081055,58.189910888671875,16.3885498046875
2020-04-28,172.93214416503906,196.00152587890625,186.325439453125,161.18666076660156,81.72740173339844,182.14707946777344,105.50698852539062,36.59953689575195,22.326417922973633,8.348396301269531,60.11555099487305,17.35719871520996
2020-04-29,174.60707092285156,202.1808319091797,186.325439453125,170.7331085205078,85.64893341064453,190.54559326171875,111.10762023925781,38.416404724121094,23.383132934570312,8.666608810424805,60.45207977294922,18.015439987182617
2020-04-30,170.2578582763672,197.719482421875,182.47789001464844,169.94419860839844,81.13782501220703,183.21615600585938,107.60246276855469,37.23227310180664,21.91999626159668,8.26416301727295,57.42340087890625,17.585342407226562
2020-05-01,166.8710174560547,194.80076599121094,179.17721557617188,166.79795837402344,78.60979461669922,179.7103729248047,105.42127990722656,37.0605354309082,22.046438217163086,7.917870998382568,53.693634033203125,16.85604476928711
2020-05-04,169.02713012695312,195.764892578125,180.6106414794922,167.55836486816406,77.56465911865234,183.6206817626953,106.42137145996094,37.11476516723633,21.96515464782715,8.142494201660156,53.5253791809082,16.725149154663086
2020-05-05,168.42559814453125,196.5975799560547,182.30810546875,168.77821350097656,78.8509750366211,174.81768798828125,102.90672302246094,36.83454132080078,21.811616897583008,8.236083984375,54.65645980834961,16.713930130004883
2020-05-06,165.59400939941406,195.79116821289062,182.03460693359375,166.03115844726562,79.32442474365234,168.0565185546875,95.54398345947266,36.608577728271484,21.567752838134766,8.03954029083252,54.151676177978516,16.4708251953125
2020-05-07,170.9981231689453,198.788818359375,183.0625457763672,167.46966552734375,80.71797180175781,173.06475830078125,97.32513427734375,36.97917938232422,21.793550491333008,8.395191192626953,55.84362030029297,16.740108489990234
2020-05-08,174.34799194335938,204.64378356933594,186.49520874023438,174.16136169433594,82.6314926147461,170.07907104492188,96.30598449707031,38.145233154296875,22.91348648071289,8.619810104370117,60.059478759765625,17.551681518554688
2020-05-11,172.91363525390625,203.93382263183594,184.910888671875,177.06362915039062,81.23003387451172,164.2425079345703,92.49603271484375,36.72608184814453,21.94708824157715,8.404548645019531,60.20904541015625,17.278661727905273
2020-05-12,169.42501831054688,201.8214569091797,183.13800048828125,175.35902404785156,78.72359466552734,163.1927032470703,94.0390625,35.26173782348633,20.989728927612305,8.114415168762207,55.394935607910156,17.08418846130371
2020-05-13,165.4367218017578,197.9473419189453,181.0349884033203,173.73043823242188,75.67815399169922,154.70753479003906,88.62891387939453,33.73412322998047,20.005268096923828,7.861717224121094,56.01189041137695,16.418472290039062
2020-05-14,165.87159729003906,197.75453186035156,181.47825622558594,172.85279846191406,77.2323226928711,162.7785186767578,92.25791931152344,33.88779067993164,20.0955867767334,7.758767604827881,55.815582275390625,16.923364639282227
2020-05-15,168.9623260498047,199.87564086914062,183.65663146972656,180.08628845214844,78.08575439453125,161.8732147216797,91.50543975830078,34.41205978393555,20.33944320678711,7.936590671539307,57.3486213684082,16.998165130615234
2020-05-18,177.90138244628906,209.4381866455078,193.2190704345703,181.31248474121094,82.51467895507812,174.20126342773438,96.4298095703125,36.93397521972656,22.001277923583984,8.591734886169434,59.760345458984375,17.9892578125
2020-05-19,176.0506134033203,206.87884521484375,189.77696228027344,178.61611938476562,83.74544525146484,168.40322875976562,94.3533706665039,36.52722930908203,21.847742080688477,8.55429744720459,59.36773681640625,17.869579315185547
2020-05-20,181.36221313476562,210.18319702148438,190.91806030273438,178.89816284179688,86.23392486572266,172.49658203125,96.64884948730469,36.771278381347656,22.236106872558594,8.535578727722168,63.69575119018555,18.277233123779297
2020-05-21,179.2153778076172,206.44935607910156,188.98480224609375,181.02919006347656,85.42537689208984,172.04388427734375,96.1710205078125,36.156620025634766,22.362548828125,8.32967758178711,63.53685760498047,18.277233123779297
2020-05-22,176.62435913085938,205.40634155273438,189.0791015625,183.34765625,86.40460968017578,173.06475830078125,95.41602325439453,35.68657684326172,22.06450653076172,8.179929733276367,63.66770935058594,18.209918975830078
2020-05-25,,,,,,,,,,,,
2020-05-26,178.5953826904297,208.4302520751953,192.9361572265625,185.19921875,89.83634948730469,182.0218963623047,100.08935546875,37.52152633666992,23.274751663208008,8.666608810424805,70.04290008544922,18.838232040405273
2020-05-27,178.71571350097656,206.1162567138672,195.53892517089844,185.11343383789062,91.947509765625,194.9085693359375,106.56892395019531,38.958744049072266,24.719831466674805,8.694686889648438,70.14571380615234,18.497894287109375
2020-05-28,185.10992431640625,210.9545440673828,199.36770629882812,187.38426208496094,92.20803833007812,190.1699981689453,105.47945404052734,38.46160125732422,24.349529266357422,8.507501602172852,70.9776840209961,19.002107620239258
2020-05-29,187.23828125,211.80474853515625,200.4710235595703,188.60385131835938,91.33662414550781,185.5243682861328,103.52027130126953,38.199466705322266,23.988262176513672,8.488781929016113,71.5291976928711,19.088653564453125
2020-06-01,189.90335083007812,212.6373748779297,197.14212036132812,184.9864501953125,92.8638687133789,189.26211547851562,102.58370208740234,38.38023376464844,24.259212493896484,8.741480827331543,72.37049865722656,19.145099639892578
2020-06-02,191.76556396484375,215.00392150878906,200.0560760498047,189.63919067382812,96.59204864501953,197.78065490722656,105.68968200683594,39.07625961303711,24.566295623779297,9.125207901000977,73.46415710449219,19.811105728149414
2020-06-03,197.92967224121094,217.77365112304688,208.27940368652344,188.70225524902344,100.32923126220703,202.74497985839844,113.08673858642578,39.862667083740234,25.18947982788086,9.490215301513672,73.7913818359375,20.537321090698242
2020-06-04,197.6228485107422,213.8382110595703,209.35440063476562,182.66796875,99.82615661621094,204.27096557617188,115.29436492919922,40.35077667236328,25.43333625793457,9.54637336730957,74.75416564941406,20.68783950805664
2020-06-05,205.7301025390625,217.8788299560547,216.4838104248047,185.88519287109375,102.3685302734375,217.7247772216797,118.62973022460938,41.10103225708008,26.31844711303711,10.164076805114746,78.81110382080078,21.124326705932617
2020-06-08,201.22091674804688,218.7553253173828,217.0024871826172,182.61717224121094,101.87442016601562,214.55694580078125,118.56283569335938,41.119110107421875,26.715845108032227,10.529085159301758,81.0826187133789,21.462974548339844
2020-06-09,199.175537109375,219.88604736328125,213.796142578125,184.7672882080078,100.09567260742188,201.71153259277344,112.80001068115234,39.99825668334961,26.51714324951172,10.547804832458496,79.45613098144531,21.045303344726562
2020-06-10,198.36663818359375,217.24777221679688,213.0417022705078,184.51002502441406,97.95757293701172,197.5971221923828,110.92686462402344,39.862667083740234,26.02942657470703,10.734989166259766,78.39045715332031,20.19867515563965
2020-06-11,185.1180419921875,204.293212890625,191.00291442871094,173.508544921875,89.44108581542969,182.43374633789062,104.25617218017578,35.849300384521484,23.1121826171875,9.274953842163086,69.9809341430664,18.806438446044922
2020-06-12,187.7491912841797,206.01112365722656,192.43634033203125,173.92140197753906,91.30068969726562,190.31483459472656,107.12319946289062,37.24131393432617,23.861814498901367,9.81778621673584,72.61038208007812,19.194011688232422
2020-06-15,188.95777893066406,207.73777770996094,188.9390411376953,181.03236389160156,92.71112823486328,192.38168334960938,108.21272277832031,37.89213180541992,24.14179801940918,9.799067497253418,71.75581359863281,19.562763214111328
2020-06-16,193.6436309814453,208.64056396484375,194.93170166015625,183.0491180419922,94.11258697509766,206.81103515625,117.69315338134766,40.30558776855469,25.4062442779541,10.089202880859375,74.40404510498047,19.99172019958496
2020-06-17,192.89987182617188,208.12347412109375,193.82582092285156,184.84030151367188,94.21139526367188,203.5272674560547,113.71748352050781,39.772281646728516,24.728864669799805,10.014328956604004,74.34766387939453,19.85626220703125
2020-06-18,193.53207397460938,208.7019500732422,193.9959259033203,184.7450408935547,93.80711364746094,204.7635040283203,115.66708374023438,39.33840560913086,24.17792510986328,9.88330078125,74.00963592529297,19.784767150878906
2020-06-19,193.4298095703125,206.4230499267578,188.80670166015625,185.6882781982422,93.17826843261719,203.80734252929688,114.73051452636719,38.59718322753906,24.53919792175293,9.827149391174316,73.57762145996094,19.79229164123535
2020-06-22,195.21484375,207.2644805908203,190.6026153564453,184.98959350585938,93.13336181640625,202.57113647460938,114.40555572509766,38.235618591308594,24.584348678588867,10.098563194274902,71.16419219970703,19.935279846191406
2020-06-23,197.44619750976562,209.5608673095703,188.8634490966797,183.03953552246094,93.15132141113281,204.7152099609375,114.33869171142578,38.16331481933594,24.6024169921875,10.369977951049805,71.48348999023438,19.9089412689209
2020-06-24,191.58892822265625,204.3457794189453,185.89544677734375,179.96524047851562,91.52527618408203,199.4322052001953,112.82868957519531,36.76224136352539,23.365070343017578,9.892661094665527,68.85401916503906,19.39344024658203
2020-06-25,194.44320678710938,207.99197387695312,185.29049682617188,182.04869079589844,92.3248291015625,198.79476928710938,111.72966003417969,37.4401741027832,24.11470603942871,10.369977951049805,69.44564056396484,19.976667404174805
2020-06-26,192.28623962402344,206.87008666992188,181.24497985839844,177.0687713623047,91.75884246826172,195.85862731933594,107.80177307128906,36.69895935058594,22.95864486694336,10.098563194274902,70.09361267089844,19.348283767700195
2020-06-29,196.4328155517578,209.14022827148438,184.9029541015625,179.75885009765625,93.37590789794922,199.44183349609375,110.87908935546875,37.340789794921875,23.47856330871582,10.332541465759277,71.68067169189453,19.743379592895508
2020-06-30,197.20445251464844,212.83340454101562,188.05055236816406,183.52232360839844,95.28044128417969,199.50946044921875,110.71662902832031,37.8064079284668,23.79781150817871,10.828577995300293,72.50707244873047,19.99172019958496
2020-07-01,199.6775665283203,214.85195922851562,189.26988220214844,183.43020629882812,95.54098510742188,201.82742309570312,110.8217544555664,36.86603927612305,23.277894973754883,10.753705978393555,71.42711639404297,19.686935424804688
2020-07-02,205.7114715576172,218.08682250976562,189.89369201660156,185.1483917236328,97.98451232910156,206.19293212890625,115.46639251708984,37.79727554321289,23.688358306884766,10.763066291809082,73.77484893798828,20.213722229003906
2020-07-03,,,,,,,,,,,,
2020-07-06,208.86326599121094,219.4001922607422,190.67823791503906,188.06712341308594,98.71221160888672,208.9455108642578,118.2474594116211,38.025516510009766,23.670114517211914,11.932964324951172,76.2728271484375,20.548614501953125
2020-07-07,208.75167846679688,233.69725036621094,191.82192993164062,186.9809112548828,97.40059661865234,205.30433654785156,117.23442840576172,37.59642791748047,23.34174156188965,11.914243698120117,73.24895477294922,20.17233657836914
2020-07-08,205.9532012939453,237.8047637939453,185.989990234375,186.14883422851562,95.6487808227539,201.75013732910156,113.84174346923828,36.20869445800781,22.712364196777344,11.998478889465332,73.20198059082031,19.660600662231445
2020-07-09,206.35302734375,239.40017700195312,186.67999267578125,184.10667419433594,94.40003204345703,199.64466857910156,111.91123962402344,35.42353820800781,22.35662841796875,12.063992500305176,71.1360092163086,19.15638542175293
2020-07-10,210.07196044921875,240.80166625976562,189.66688537597656,185.4119873046875,96.16083526611328,202.96707153320312,113.5263442993164,36.929954528808594,23.53329086303711,12.13886547088623,74.08474731445312,19.65683364868164
2020-07-13,209.95108032226562,241.82412719726562,189.32659912109375,182.9474639892578,98.26301574707031,203.2182159423828,113.87995147705078,36.464332580566406,23.314380645751953,12.185661315917969,76.59210968017578,19.762191772460938
2020-07-14,216.74734497070312,247.67691040039062,192.9562225341797,186.33303833007812,100.36518859863281,207.42921447753906,115.47595977783203,37.48686218261719,24.144433975219727,12.634904861450195,79.02436065673828,20.18738555908203
