Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2024-03-19,106.4684066772461,145.06497192382812,115.5454330444336,117.98637390136719,52.21320724487305,36.99641418457031,46.24006271362305,62.263370513916016,189.37936401367188,158.89112854003906,147.57118225097656,16.490741729736328,35.67524719238281,32.7262077331543
2024-03-20,106.37425994873047,143.14768981933594,115.44126892089844,118.98978424072266,52.136539459228516,36.7559928894043,46.41191864013672,62.000946044921875,190.5161590576172,160.96044921875,149.23500061035156,16.582714080810547,35.78865432739258,32.97975158691406
2024-03-21,106.84497833251953,143.434814453125,116.95636749267578,119.34950256347656,52.17487716674805,36.986793518066406,46.33553695678711,62.13701629638672,191.9227752685547,162.29885864257812,149.5358123779297,16.65629005432129,36.31787109375,33.50634002685547
2024-03-22,106.84497833251953,143.24957275390625,116.50184631347656,118.17569732666016,51.74359893798828,36.91947555541992,46.18277359008789,62.020389556884766,192.84765625,161.0269012451172,149.8836212158203,16.61030387878418,36.14776611328125,33.50634002685547
2024-03-25,107.93706512451172,144.92604064941406,119.53204345703125,120.45704650878906,52.0502815246582,37.333003997802734,46.83202362060547,62.7396354675293,192.52008056640625,159.935302734375,147.072998046875,16.527530670166016,36.109962463378906,33.95490646362305
2024-03-26,107.12742614746094,143.8145751953125,119.30477905273438,119.06551361083984,51.82027053833008,36.84254455566406,46.58378219604492,61.54412841796875,190.15969848632812,158.7582550048828,147.20460510253906,16.47234344482422,35.996559143066406,34.08168029785156
2024-03-27,108.23833465576172,144.81491088867188,120.10967254638672,119.64295196533203,52.6157341003418,37.34262466430664,47.223480224609375,62.39944839477539,189.78396606445312,159.28981018066406,149.4230194091797,16.693078994750977,36.42183303833008,35.17384719848633
2024-03-28,109.43396759033203,146.1023406982422,120.52632904052734,121.01554870605469,52.529483795166016,37.9100227355957,47.910926818847656,63.167293548583984,194.1289825439453,162.02359008789062,153.5402374267578,16.867830276489258,36.82819747924805,36.149009704589844
2024-03-29,,,,,,,,,,,,,,
2024-04-01,110.14006042480469,147.34349060058594,121.85204315185547,122.83305358886719,52.92241668701172,38.400489807128906,48.64611053466797,64.518310546875,196.93255615234375,163.8745880126953,153.5402374267578,16.93221092224121,36.73369216918945,36.188011169433594
2024-04-02,112.29596710205078,147.99185180664062,123.7364501953125,125.18067932128906,52.40489196777344,38.38125228881836,49.28581237792969,65.37362670898438,203.6475830078125,168.22203063964844,159.32122802734375,16.941404342651367,37.14005661010742,35.953975677490234
2024-04-03,112.31481170654297,148.6031494140625,124.64551544189453,126.63845825195312,52.5774040222168,39.275630950927734,50.38381576538086,65.81099700927734,207.0966033935547,171.21209716796875,162.34805297851562,17.060972213745117,37.18730926513672,36.266021728515625
2024-04-04,112.71021270751953,148.83470153808594,124.75914764404297,126.8750991821289,52.0119514465332,39.09291076660156,50.16421127319336,65.73324584960938,208.3394317626953,171.43991088867188,160.43983459472656,16.950603485107422,36.96050262451172,35.84670639038086
2024-04-05,114.26359558105469,149.6775665283203,126.43522644042969,128.6831512451172,52.740325927734375,39.660308837890625,50.86119842529297,67.30782318115234,211.1140899658203,174.0787811279297,160.50563049316406,16.978193283081055,37.07390594482422,35.57366180419922
2024-04-08,113.49161529541016,149.3719024658203,125.39358520507812,128.2193145751953,51.79152297973633,39.39103698730469,51.01396942138672,66.80239868164062,209.04270935058594,171.70570373535156,158.43765258789062,16.886226654052734,36.80929183959961,35.92472457885742
2024-04-09,114.084716796875,150.0480499267578,125.23261260986328,129.7433624267578,51.916114807128906,39.41027069091797,51.691864013671875,66.62744903564453,204.36048889160156,167.31077575683594,155.48602294921875,16.99658966064453,37.08335494995117,37.007144927978516
2024-04-10,115.04499816894531,150.66860961914062,125.77236938476562,130.58584594726562,51.94486618041992,39.5352897644043,52.045127868652344,67.00650787353516,203.49342346191406,166.7792205810547,155.25103759765625,16.803449630737305,36.74314498901367,36.773101806640625
2024-04-11,114.65900421142578,149.9461669921875,125.86708068847656,129.94215393066406,51.753177642822266,39.371803283691406,51.46271514892578,67.31753540039062,204.5050048828125,168.05117797851562,155.48602294921875,16.87702751159668,36.4785270690918,36.55856704711914
2024-04-12,113.32215881347656,147.23236083984375,124.23831939697266,128.0678253173828,49.836395263671875,38.15044403076172,51.004417419433594,67.07454681396484,201.133056640625,164.72889709472656,152.7412109375,16.674684524536133,35.98711013793945,36.32453536987305
2024-04-15,112.67255401611328,145.96337890625,123.33872985839844,126.17131805419922,49.52012634277344,37.6022834777832,50.29787826538086,66.42333984375,199.4470672607422,162.0045928955078,151.17140197753906,16.527530670166016,35.76029968261719,35.6126708984375
2024-04-16,111.74051666259766,144.75006103515625,122.65692138671875,126.71453094482422,49.27094650268555,36.967559814453125,49.82048797607422,64.94596862792969,196.4026641845703,160.40989685058594,148.40780639648438,16.270002365112305,35.58074188232422,35.30061721801758
2024-04-17,111.68402862548828,144.86119079589844,121.52061462402344,126.18083190917969,48.69591522216797,36.5828857421875,49.33354568481445,64.12953186035156,195.0538787841797,158.78671264648438,147.81561279296875,16.334386825561523,35.60909652709961,35.144588470458984
2024-04-18,111.58047485351562,145.94488525390625,121.02820587158203,125.57090759277344,48.820499420166016,37.169525146484375,49.10440444946289,64.18785095214844,187.8860321044922,154.23992919921875,144.1119842529297,16.74826431274414,35.51459503173828,35.32012176513672
2024-04-19,112.86083984375,148.1956024169922,122.51490020751953,126.9146728515625,47.775848388671875,37.58305358886719,49.4863166809082,64.76129913330078,189.19630432128906,155.56881713867188,145.427978515625,17.327695846557617,36.39347839355469,35.73944091796875
2024-04-22,113.50102233886719,149.97393798828125,122.4675521850586,127.61036682128906,47.45000076293945,37.23684310913086,49.77275085449219,65.12091064453125,190.9978790283203,157.47677612304688,147.62759399414062,17.30929946899414,36.53523254394531,37.026649475097656
2024-04-23,113.9435043334961,150.83535766601562,122.95049285888672,128.46812438964844,47.488338470458984,37.111820220947266,50.19285583496094,65.49999237060547,192.34666442871094,159.0335235595703,149.31019592285156,17.25411605834961,36.64863967895508,37.03639602661133
2024-04-24,113.96234130859375,151.50221252441406,122.42020416259766,129.2305450439453,47.06664276123047,37.23684310913086,49.744102478027344,65.44166564941406,191.8553009033203,158.52093505859375,148.3231964111328,17.300100326538086,37.09280776977539,38.45037078857422
2024-04-25,114.22594451904297,153.08604431152344,123.20616149902344,129.0018310546875,47.382911682128906,37.23684310913086,50.231040954589844,65.97624206542969,192.21177673339844,158.6443328857422,147.8061981201172,17.290904998779297,37.28181076049805,39.40602111816406
2024-04-26,111.05326080322266,153.65106201171875,123.32926177978516,129.3258514404297,47.15290069580078,37.0637321472168,50.32652282714844,65.87904357910156,191.1327362060547,157.3818817138672,142.32598876953125,17.180538177490234,37.10225296020508,39.60105514526367
2024-04-29,112.6348876953125,154.05857849121094,123.31031799316406,129.85000610351562,47.162479400634766,37.390708923339844,50.67979431152344,66.31642150878906,193.17520141601562,159.00503540039062,142.44815063476562,17.374835968017578,37.05500793457031,40.03011703491211
2024-04-30,111.34510040283203,149.3719024658203,118.95441436767578,125.92353820800781,45.50446319580078,36.03472137451172,48.8657112121582,64.2850341796875,175.0725555419922,151.75296020507812,134.61795043945312,17.075916290283203,36.25172424316406,39.09397506713867
2024-05-01,109.23626708984375,147.85292053222656,117.7423324584961,123.84593200683594,45.197784423828125,34.938392639160156,48.1209831237793,62.64242935180664,172.42315673828125,147.75669860839844,131.7979278564453,17.029207229614258,35.807552337646484,37.69950485229492
2024-05-02,109.43396759033203,148.87176513671875,115.76322937011719,125.60904693603516,45.600303649902344,35.29421615600586,48.063690185546875,62.84654998779297,176.257568359375,149.35137939453125,135.2383270263672,17.244054794311523,36.42183303833008,38.49913024902344
2024-05-03,109.20801544189453,148.42715454101562,115.74429321289062,123.91264343261719,45.676979064941406,35.323062896728516,48.2546501159668,62.58411407470703,175.8721923828125,148.87680053710938,134.99392700195312,17.34680938720703,36.54468536376953,39.269500732421875
2024-05-06,109.91410064697266,150.325927734375,116.99425506591797,124.35104370117188,45.96449279785156,35.50578689575195,48.5601806640625,63.196449279785156,176.09378051757812,150.16775512695312,136.41336059570312,17.38417625427246,36.91324996948242,40.02037048339844
2024-05-07,109.36805725097656,150.66860961914062,116.98478698730469,124.14136505126953,46.16575622558594,35.775062561035156,48.67475509643555,63.24504089355469,174.3018341064453,148.7154541015625,136.49795532226562,17.53363800048828,36.96050262451172,39.656211853027344
2024-05-08,109.3492431640625,150.5482177734375,116.5302505493164,123.73155975341797,45.86865997314453,35.621192932128906,48.273746490478516,61.8940315246582,174.3114471435547,149.09510803222656,138.1241455078125,17.571002960205078,37.158958435058594,39.0688591003418
2024-05-09,111.50516510009766,153.24351501464844,116.84273529052734,124.42726135253906,46.462860107421875,36.044334411621094,48.550628662109375,62.43832015991211,176.23829650878906,150.8037109375,138.8573455810547,17.757827758789062,37.40467071533203,39.176544189453125
2024-05-10,111.05326080322266,153.5862274169922,116.17566680908203,123.9888916015625,46.482025146484375,35.65003967285156,47.853641510009766,61.7871208190918,172.9915771484375,148.2028350830078,136.8645477294922,17.823219299316406,37.461368560791016,38.1095085144043
2024-05-13,111.0062026977539,152.3914031982422,115.87071228027344,123.32176208496094,46.72162628173828,35.909698486328125,47.64358901977539,61.1456298828125,171.353759765625,148.01300048828125,136.37576293945312,17.888608932495117,37.48027420043945,38.95138931274414
2024-05-14,111.68004608154297,151.5392608642578,115.34658813476562,123.35034942626953,46.5970344543457,36.121273040771484,47.57675552368164,61.29142379760742,168.12628173828125,148.01300048828125,136.15956115722656,18.13148307800293,38.14179992675781,39.851993560791016
2024-05-15,112.5437240600586,151.0205841064453,115.02256774902344,123.02632141113281,46.29993438720703,35.928932189941406,47.462181091308594,61.602447509765625,167.12442016601562,149.70260620117188,137.43797302246094,18.252920150756836,38.245758056640625,40.067359924316406
2024-05-16,111.86985778808594,150.7118377685547,114.19349670410156,121.9112777709961,46.405357360839844,36.044334411621094,47.0134391784668,61.09703063964844,169.1765594482422,150.45249938964844,137.09954833984375,18.30896759033203,38.699378967285156,39.656211853027344
2024-05-17,113.54975128173828,152.19004821777344,115.98506164550781,123.8364028930664,46.56827926635742,36.4482536315918,47.376251220703125,61.63159942626953,173.9197540283203,157.62864685058594,139.35455322265625,18.402381896972656,39.00178527832031,40.302303314208984
2024-05-20,112.62913513183594,150.75860595703125,115.2036361694336,123.7601547241211,46.22325897216797,36.505950927734375,47.75816345214844,61.7871208190918,170.44464111328125,155.4644317626953,136.83425903320312,18.53315544128418,39.16244125366211,41.03649139404297
2024-05-21,111.85088348388672,149.6640167236328,114.7462158203125,122.84524536132812,46.280765533447266,36.18859100341797,47.51947021484375,61.57329177856445,170.92868041992188,154.14500427246094,136.56895446777344,18.43974494934082,39.48375701904297,40.32188034057617
